epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
19,2111.37,0.77658,0.73512,1.07635,0.87368,0.7897,0.87895,0.73888,0.63823,0.63706,1.00883,0.009109,0.009109,0.009109
20,2221.99,0.77639,0.72871,1.07662,0.86774,0.78436,0.87733,0.73579,0.63449,0.61634,1.00849,0.0090595,0.0090595,0.0090595
21,2332.34,0.76572,0.72155,1.06996,0.88419,0.78705,0.88694,0.75693,0.60037,0.62601,0.99138,0.00901,0.00901,0.00901
22,2442.91,0.76269,0.71568,1.06867,0.85951,0.79222,0.88088,0.75276,0.59538,0.61416,0.98572,0.0089605,0.0089605,0.0089605
23,2553.88,0.75962,0.70817,1.06411,0.87713,0.79599,0.88773,0.76137,0.58618,0.59936,0.98138,0.008911,0.008911,0.008911
24,2664.69,0.75142,0.70386,1.06334,0.87879,0.78241,0.88103,0.75656,0.59006,0.60781,0.98001,0.0088615,0.0088615,0.0088615
25,2775.53,0.75302,0.70005,1.06013,0.87845,0.80775,0.8909,0.76695,0.58091,0.60193,0.97671,0.008812,0.008812,0.008812
26,2886.31,0.74723,0.69737,1.06225,0.87251,0.80237,0.89003,0.76265,0.58955,0.59626,0.98399,0.0087625,0.0087625,0.0087625
27,2996.96,0.73833,0.68916,1.05365,0.87593,0.79103,0.88629,0.76805,0.55924,0.57682,0.9682,0.008713,0.008713,0.008713
28,3107.83,0.7383,0.68836,1.05472,0.87417,0.79914,0.88831,0.76636,0.56516,0.57677,0.96871,0.0086635,0.0086635,0.0086635
29,3218.52,0.73106,0.67975,1.05173,0.88864,0.80891,0.89575,0.77504,0.56047,0.55878,0.95983,0.008614,0.008614,0.008614
30,3329.34,0.7315,0.67225,1.04966,0.89053,0.80017,0.8942,0.77358,0.55553,0.56022,0.96283,0.0085645,0.0085645,0.0085645
31,3440.04,0.72942,0.67464,1.05112,0.88191,0.80576,0.89334,0.77415,0.55587,0.5768,0.96172,0.008515,0.008515,0.008515
32,3550.63,0.73064,0.67243,1.04627,0.88373,0.8147,0.89633,0.77751,0.55405,0.5534,0.9552,0.0084655,0.0084655,0.0084655
33,3661.15,0.7173,0.66129,1.04396,0.89111,0.80394,0.89848,0.78176,0.54726,0.55391,0.95466,0.008416,0.008416,0.008416
34,3771.82,0.71898,0.65997,1.04198,0.88664,0.8109,0.89912,0.78213,0.54802,0.53449,0.95259,0.0083665,0.0083665,0.0083665
35,3882.52,0.71625,0.65857,1.04408,0.89211,0.80874,0.89988,0.78287,0.54918,0.54746,0.95523,0.008317,0.008317,0.008317
36,3993.14,0.71054,0.65617,1.03797,0.8885,0.80888,0.90065,0.7857,0.54062,0.54185,0.9464,0.0082675,0.0082675,0.0082675
37,4103.79,0.70414,0.64216,1.03407,0.89482,0.8056,0.90098,0.78929,0.52636,0.53936,0.94036,0.008218,0.008218,0.008218
38,4214.19,0.70613,0.64826,1.03514,0.88053,0.8205,0.9005,0.78634,0.53393,0.5401,0.94751,0.0081685,0.0081685,0.0081685
39,4324.85,0.70216,0.64744,1.03857,0.88452,0.82067,0.90428,0.79149,0.52079,0.53329,0.94098,0.008119,0.008119,0.008119
40,4435.66,0.69738,0.63358,1.02965,0.88931,0.81769,0.90374,0.79432,0.51576,0.51961,0.93275,0.0080695,0.0080695,0.0080695
41,4546.45,0.69661,0.63588,1.03265,0.88716,0.83077,0.90592,0.79806,0.51411,0.5193,0.9319,0.00802,0.00802,0.00802
42,4656.93,0.69729,0.63662,1.03155,0.88931,0.82622,0.90544,0.79683,0.51731,0.52695,0.93363,0.0079705,0.0079705,0.0079705
43,4767.65,0.69555,0.63506,1.03233,0.89178,0.82824,0.9081,0.79808,0.51329,0.50735,0.93646,0.007921,0.007921,0.007921
44,4878.41,0.69646,0.62966,1.03035,0.89031,0.82729,0.90825,0.79872,0.51237,0.51447,0.9306,0.0078715,0.0078715,0.0078715
45,4989.13,0.69445,0.63132,1.02757,0.89533,0.82083,0.90597,0.79834,0.5146,0.51432,0.93153,0.007822,0.007822,0.007822
46,5099.63,0.68867,0.62635,1.02696,0.89579,0.82563,0.90608,0.80136,0.50414,0.51354,0.9276,0.0077725,0.0077725,0.0077725
47,5210.28,0.68388,0.61497,1.02308,0.89704,0.82017,0.9082,0.80184,0.50661,0.5061,0.92641,0.007723,0.007723,0.007723
48,5320.79,0.68231,0.61875,1.02323,0.88136,0.8328,0.90865,0.80321,0.50401,0.50777,0.9297,0.0076735,0.0076735,0.0076735
49,5431.67,0.68578,0.61542,1.02452,0.89509,0.82793,0.91039,0.80387,0.50061,0.50063,0.92584,0.007624,0.007624,0.007624
50,5542.35,0.67857,0.61574,1.02206,0.88937,0.83201,0.91018,0.80598,0.49763,0.49247,0.92204,0.0075745,0.0075745,0.0075745
51,5653.12,0.67859,0.61152,1.02125,0.89374,0.82613,0.90952,0.80636,0.49683,0.49315,0.92259,0.007525,0.007525,0.007525
52,5763.77,0.67568,0.60987,1.02031,0.89133,0.83143,0.91234,0.80911,0.4913,0.48666,0.91927,0.0074755,0.0074755,0.0074755
53,5874.52,0.6728,0.60639,1.01692,0.88896,0.83787,0.91173,0.80988,0.49129,0.4865,0.91929,0.007426,0.007426,0.007426
54,5985.51,0.67297,0.61168,1.01955,0.88489,0.83759,0.90872,0.80728,0.49028,0.49169,0.92055,0.0073765,0.0073765,0.0073765
55,6096.29,0.67578,0.60862,1.01632,0.88333,0.84103,0.91269,0.81034,0.4844,0.49022,0.91792,0.007327,0.007327,0.007327
56,6206.82,0.67215,0.60461,1.01931,0.88618,0.83933,0.91202,0.81303,0.4846,0.4866,0.91561,0.0072775,0.0072775,0.0072775
57,6317.45,0.66486,0.5994,1.01537,0.88998,0.84124,0.91217,0.81249,0.48428,0.49681,0.9136,0.007228,0.007228,0.007228
58,6428.16,0.66626,0.5974,1.01362,0.88935,0.84153,0.9135,0.81347,0.48088,0.48913,0.91241,0.0071785,0.0071785,0.0071785
59,6539.01,0.66887,0.60026,1.0147,0.89201,0.84285,0.91413,0.81289,0.48489,0.47762,0.9151,0.007129,0.007129,0.007129
60,6649.75,0.66161,0.59278,1.01325,0.88485,0.84683,0.91527,0.81541,0.48218,0.48016,0.91255,0.0070795,0.0070795,0.0070795
61,6760.27,0.65966,0.59002,1.01186,0.88616,0.84385,0.91426,0.81664,0.4788,0.47803,0.91088,0.00703,0.00703,0.00703
62,6870.7,0.66226,0.5936,1.01203,0.89276,0.83542,0.91399,0.81574,0.4767,0.48113,0.90938,0.0069805,0.0069805,0.0069805
63,6981.48,0.65722,0.58491,1.00837,0.89039,0.84339,0.91455,0.81617,0.47645,0.48258,0.91187,0.006931,0.006931,0.006931
64,7092.22,0.65784,0.58512,1.00902,0.89058,0.84638,0.91431,0.81767,0.47677,0.48075,0.90907,0.0068815,0.0068815,0.0068815
65,7202.96,0.65517,0.58742,1.00809,0.88396,0.84683,0.91455,0.81837,0.47377,0.47945,0.90949,0.006832,0.006832,0.006832
66,7313.51,0.65585,0.58055,1.00679,0.88715,0.84567,0.91553,0.82013,0.47401,0.48084,0.90684,0.0067825,0.0067825,0.0067825
67,7424.17,0.65491,0.58077,1.00645,0.89599,0.84163,0.91565,0.81987,0.46967,0.47712,0.9065,0.006733,0.006733,0.006733
68,7534.85,0.65318,0.581,1.00658,0.89582,0.84352,0.91627,0.82008,0.46844,0.47024,0.90546,0.0066835,0.0066835,0.0066835
69,7645.75,0.65146,0.57882,1.00377,0.9028,0.83987,0.91688,0.82003,0.46705,0.46893,0.90577,0.006634,0.006634,0.006634
70,7756.28,0.6502,0.57794,1.00245,0.89482,0.84716,0.91704,0.82104,0.46672,0.46413,0.90585,0.0065845,0.0065845,0.0065845
71,7866.94,0.64445,0.57387,1.00141,0.89349,0.84865,0.91669,0.82088,0.4663,0.45833,0.90572,0.006535,0.006535,0.006535
72,7977.43,0.64902,0.57654,1.00337,0.898,0.84409,0.91789,0.82202,0.46618,0.4581,0.9037,0.0064855,0.0064855,0.0064855
73,8088.17,0.64301,0.57198,1.00044,0.89896,0.84335,0.91726,0.82214,0.46582,0.46114,0.90242,0.006436,0.006436,0.006436
74,8198.75,0.64176,0.57199,1.0005,0.89955,0.84523,0.91747,0.82361,0.46479,0.45991,0.90097,0.0063865,0.0063865,0.0063865
75,8309.22,0.63994,0.56426,0.99949,0.9024,0.84357,0.91822,0.82397,0.465,0.45995,0.90098,0.006337,0.006337,0.006337
76,8419.69,0.63559,0.56573,0.99784,0.89628,0.8465,0.91852,0.82341,0.46528,0.4603,0.90152,0.0062875,0.0062875,0.0062875
77,8530.16,0.63971,0.56346,1.0008,0.89036,0.85262,0.9189,0.8236,0.46754,0.45851,0.90344,0.006238,0.006238,0.006238
78,8640.8,0.64031,0.56315,0.9978,0.89193,0.84848,0.91891,0.82385,0.46713,0.45889,0.90313,0.0061885,0.0061885,0.0061885
79,8751.44,0.63824,0.56243,0.99376,0.89127,0.85047,0.91815,0.82412,0.46591,0.45634,0.9012,0.006139,0.006139,0.006139
80,8861.83,0.63576,0.56401,0.99905,0.89478,0.84489,0.91776,0.82467,0.46685,0.45759,0.90267,0.0060895,0.0060895,0.0060895
81,8972.4,0.63233,0.55581,0.99239,0.88975,0.85131,0.91706,0.82466,0.46601,0.4579,0.90238,0.00604,0.00604,0.00604
82,9082.94,0.63251,0.55564,0.99489,0.88651,0.85411,0.91668,0.82434,0.4647,0.45734,0.90136,0.0059905,0.0059905,0.0059905
83,9193.48,0.62955,0.55533,0.99335,0.88739,0.85362,0.91691,0.82491,0.46505,0.45744,0.90154,0.005941,0.005941,0.005941
84,9304.31,0.62859,0.55186,0.9943,0.88738,0.8533,0.9179,0.8242,0.46475,0.46051,0.90251,0.0058915,0.0058915,0.0058915
85,9414.93,0.63073,0.55228,0.99319,0.88879,0.85362,0.91841,0.82446,0.46412,0.46192,0.90261,0.005842,0.005842,0.005842
86,9525.25,0.62423,0.55164,0.98905,0.88834,0.85495,0.91828,0.82389,0.46221,0.46081,0.90192,0.0057925,0.0057925,0.0057925
87,9635.74,0.62297,0.54908,0.98997,0.89129,0.85296,0.9185,0.82397,0.46304,0.46444,0.90243,0.005743,0.005743,0.005743
88,9746.38,0.62407,0.54815,0.98971,0.888,0.85461,0.91836,0.82425,0.46372,0.46454,0.90307,0.0056935,0.0056935,0.0056935
89,9857.07,0.62221,0.54762,0.98902,0.88604,0.85744,0.91815,0.82429,0.46425,0.46503,0.90326,0.005644,0.005644,0.005644
90,9967.42,0.62284,0.54859,0.98973,0.88647,0.85461,0.91774,0.82371,0.46389,0.46355,0.90285,0.0055945,0.0055945,0.0055945
91,10078,0.62196,0.54541,0.98737,0.89384,0.84769,0.91783,0.82358,0.46335,0.46288,0.90198,0.005545,0.005545,0.005545
92,10188.5,0.62242,0.54295,0.98732,0.89136,0.84799,0.91747,0.82372,0.46256,0.46166,0.90235,0.0054955,0.0054955,0.0054955
93,10299.3,0.61971,0.54263,0.98791,0.89005,0.84998,0.91809,0.82468,0.4601,0.46113,0.90108,0.005446,0.005446,0.005446
94,10409.8,0.61894,0.53873,0.98488,0.89152,0.84948,0.91815,0.82504,0.45849,0.45896,0.9008,0.0053965,0.0053965,0.0053965
95,10520.3,0.61507,0.5361,0.98598,0.89076,0.84934,0.91847,0.82563,0.45856,0.45878,0.9007,0.005347,0.005347,0.005347
96,10630.8,0.61777,0.53876,0.98576,0.88812,0.85229,0.91838,0.82603,0.45837,0.45878,0.90064,0.0052975,0.0052975,0.0052975
97,10741.4,0.61499,0.53244,0.98551,0.89326,0.84799,0.9184,0.8258,0.45764,0.45845,0.90007,0.005248,0.005248,0.005248
98,10852.3,0.61068,0.52754,0.98462,0.8946,0.84747,0.91848,0.82609,0.45801,0.4581,0.90077,0.0051985,0.0051985,0.0051985
99,10962.9,0.61524,0.53319,0.98398,0.89494,0.84773,0.91889,0.82655,0.45777,0.45675,0.90089,0.005149,0.005149,0.005149
100,11073.5,0.60991,0.52959,0.98215,0.89525,0.84915,0.91904,0.82645,0.4575,0.45656,0.9006,0.0050995,0.0050995,0.0050995
101,11184.1,0.60645,0.52876,0.98323,0.89429,0.85196,0.91894,0.82681,0.45719,0.45579,0.9002,0.00505,0.00505,0.00505
102,11294.6,0.61293,0.52846,0.98396,0.89292,0.85333,0.91923,0.82726,0.45688,0.4552,0.90007,0.0050005,0.0050005,0.0050005
103,11405.4,0.60637,0.52358,0.97938,0.89014,0.85527,0.91944,0.82722,0.45727,0.45519,0.90006,0.004951,0.004951,0.004951
104,11515.9,0.60605,0.524,0.97854,0.89001,0.85485,0.91929,0.82656,0.45691,0.45507,0.89978,0.0049015,0.0049015,0.0049015
105,11626,0.60425,0.52312,0.98001,0.88783,0.85585,0.91926,0.82699,0.45657,0.45409,0.89964,0.004852,0.004852,0.004852
106,11736.4,0.59708,0.51657,0.97685,0.89159,0.85279,0.91919,0.8272,0.45558,0.45206,0.89935,0.0048025,0.0048025,0.0048025
107,11846.9,0.60055,0.52012,0.97646,0.8924,0.85147,0.91927,0.82765,0.45493,0.45175,0.899,0.004753,0.004753,0.004753
108,11957.5,0.60435,0.52046,0.977,0.89729,0.84733,0.91942,0.82789,0.45441,0.45162,0.89857,0.0047035,0.0047035,0.0047035
109,12068.2,0.5982,0.51479,0.97561,0.90145,0.84285,0.91958,0.82816,0.45368,0.45064,0.89796,0.004654,0.004654,0.004654
110,12178.5,0.60327,0.51888,0.97894,0.90201,0.84293,0.91967,0.828,0.45342,0.45053,0.89782,0.0046045,0.0046045,0.0046045
111,12288.8,0.59753,0.51291,0.977,0.90156,0.84236,0.91938,0.82806,0.45295,0.45046,0.89738,0.004555,0.004555,0.004555
112,12399.1,0.59283,0.51481,0.97473,0.90107,0.8431,0.91921,0.82807,0.45269,0.45039,0.89716,0.0045055,0.0045055,0.0045055
113,12509.8,0.59581,0.51417,0.97337,0.90026,0.84293,0.91926,0.82834,0.45265,0.45034,0.89713,0.004456,0.004456,0.004456
114,12620.5,0.59283,0.51302,0.97251,0.90119,0.84422,0.91935,0.82871,0.45269,0.45071,0.89697,0.0044065,0.0044065,0.0044065
115,12731,0.59592,0.50847,0.97361,0.90107,0.84309,0.91918,0.82851,0.45299,0.45094,0.89708,0.004357,0.004357,0.004357
116,12841.4,0.5903,0.50822,0.97272,0.90079,0.84494,0.91908,0.82851,0.45251,0.45107,0.89683,0.0043075,0.0043075,0.0043075
117,12952,0.58923,0.5064,0.97194,0.90006,0.84561,0.9191,0.82862,0.45268,0.45112,0.89693,0.004258,0.004258,0.004258
118,13062.8,0.58497,0.50429,0.97274,0.8992,0.846,0.91923,0.82883,0.45208,0.45135,0.89663,0.0042085,0.0042085,0.0042085
119,13173.3,0.59015,0.50683,0.97153,0.89914,0.84731,0.91928,0.82865,0.4517,0.45142,0.8964,0.004159,0.004159,0.004159
120,13283.8,0.58649,0.50542,0.9712,0.89767,0.8465,0.91942,0.82872,0.45162,0.45113,0.89634,0.0041095,0.0041095,0.0041095
121,13394.4,0.58321,0.49893,0.96614,0.89819,0.8444,0.91926,0.82886,0.45145,0.45081,0.89629,0.00406,0.00406,0.00406
122,13505.1,0.58172,0.49975,0.9691,0.89762,0.84496,0.91949,0.82912,0.45147,0.45082,0.89628,0.0040105,0.0040105,0.0040105
123,13615.6,0.5833,0.50111,0.96972,0.89794,0.84451,0.91939,0.82939,0.45128,0.45077,0.89608,0.003961,0.003961,0.003961
124,13726.4,0.57944,0.49528,0.96767,0.89817,0.84517,0.91964,0.82956,0.45116,0.45085,0.89612,0.0039115,0.0039115,0.0039115
125,13837,0.57933,0.49586,0.96733,0.9023,0.84335,0.91983,0.82973,0.4511,0.45106,0.8961,0.003862,0.003862,0.003862
126,13947.6,0.58269,0.49389,0.9673,0.9018,0.84393,0.9199,0.82997,0.45093,0.45129,0.89575,0.0038125,0.0038125,0.0038125
127,14058.2,0.57862,0.49387,0.96593,0.89962,0.84567,0.91997,0.83017,0.45112,0.45103,0.8958,0.003763,0.003763,0.003763
128,14168.9,0.57583,0.48829,0.96486,0.89973,0.84517,0.91998,0.83032,0.45097,0.45094,0.89575,0.0037135,0.0037135,0.0037135
129,14279.5,0.57507,0.48665,0.96579,0.90091,0.84385,0.92002,0.83042,0.45084,0.45156,0.89567,0.003664,0.003664,0.003664
130,14389.9,0.57594,0.4903,0.96462,0.90059,0.8446,0.92001,0.83025,0.4507,0.45139,0.89564,0.0036145,0.0036145,0.0036145
131,14500.5,0.5771,0.48716,0.96569,0.90029,0.84401,0.91998,0.83002,0.45066,0.45148,0.89566,0.003565,0.003565,0.003565
132,14611.1,0.57172,0.48599,0.96399,0.90125,0.84325,0.92015,0.83024,0.45069,0.45114,0.89549,0.0035155,0.0035155,0.0035155
133,14721.6,0.57164,0.48724,0.96283,0.90132,0.84302,0.91985,0.83036,0.45062,0.45104,0.89551,0.003466,0.003466,0.003466
134,14832.3,0.57424,0.48555,0.96334,0.90112,0.84435,0.92001,0.83034,0.45051,0.45081,0.89544,0.0034165,0.0034165,0.0034165
135,14942.8,0.56707,0.48015,0.95882,0.90149,0.84409,0.91983,0.83036,0.45061,0.45091,0.89545,0.003367,0.003367,0.003367
136,15053,0.57049,0.47988,0.96208,0.90157,0.8433,0.91997,0.83049,0.45047,0.45095,0.89538,0.0033175,0.0033175,0.0033175
137,15163.6,0.56972,0.47874,0.95977,0.90192,0.84269,0.92017,0.83051,0.45022,0.4513,0.89513,0.003268,0.003268,0.003268
138,15274.2,0.56514,0.47529,0.9623,0.90195,0.84239,0.92016,0.83069,0.44979,0.45144,0.89477,0.0032185,0.0032185,0.0032185
139,15384.7,0.56713,0.47505,0.9588,0.90294,0.84264,0.91989,0.83053,0.44962,0.45143,0.8947,0.003169,0.003169,0.003169
140,15495.2,0.56229,0.47581,0.95947,0.90268,0.84325,0.92011,0.83051,0.45002,0.45123,0.89486,0.0031195,0.0031195,0.0031195
141,15605.6,0.56657,0.47441,0.95866,0.90221,0.84401,0.91996,0.8306,0.44989,0.4514,0.89487,0.00307,0.00307,0.00307
142,15716.1,0.56106,0.4709,0.95758,0.89924,0.84527,0.91967,0.83081,0.4497,0.45211,0.89483,0.0030205,0.0030205,0.0030205
143,15826.5,0.55852,0.47231,0.95798,0.89872,0.84584,0.91993,0.83075,0.44985,0.45214,0.89508,0.002971,0.002971,0.002971
144,15937.2,0.55937,0.46997,0.95666,0.89818,0.84517,0.91977,0.83055,0.44962,0.45215,0.89503,0.0029215,0.0029215,0.0029215
145,16047.7,0.55982,0.47136,0.95694,0.89884,0.84534,0.91986,0.83087,0.44963,0.45182,0.89513,0.002872,0.002872,0.002872
146,16158,0.56003,0.46882,0.95605,0.89997,0.84477,0.91991,0.8307,0.44961,0.45192,0.89511,0.0028225,0.0028225,0.0028225
147,16268.5,0.5564,0.46372,0.9517,0.89687,0.84633,0.91996,0.8308,0.44961,0.4517,0.89512,0.002773,0.002773,0.002773
148,16379.2,0.55551,0.46445,0.95521,0.89712,0.84612,0.92007,0.83086,0.44932,0.45197,0.89487,0.0027235,0.0027235,0.0027235
149,16489.8,0.5528,0.46391,0.9535,0.89747,0.84617,0.91995,0.83083,0.4489,0.45202,0.89454,0.002674,0.002674,0.002674
150,16600.1,0.55529,0.46606,0.95376,0.89262,0.8508,0.92004,0.83078,0.44897,0.45171,0.89465,0.0026245,0.0026245,0.0026245
151,16710.6,0.5501,0.46129,0.95075,0.88846,0.85603,0.92006,0.83093,0.44929,0.45136,0.89499,0.002575,0.002575,0.002575
152,16820.9,0.5488,0.46032,0.95152,0.88797,0.85544,0.91987,0.83087,0.44908,0.45136,0.89481,0.0025255,0.0025255,0.0025255
153,16931.7,0.55325,0.4592,0.95238,0.88526,0.85859,0.92,0.83119,0.44934,0.45193,0.89501,0.002476,0.002476,0.002476
154,17042.3,0.54784,0.45564,0.9486,0.88464,0.85843,0.91993,0.83114,0.44915,0.45202,0.89482,0.0024265,0.0024265,0.0024265
155,17152.8,0.54392,0.45041,0.94981,0.88477,0.85826,0.92006,0.83139,0.44903,0.45191,0.89461,0.002377,0.002377,0.002377
156,17263.3,0.54673,0.45436,0.94941,0.88642,0.85808,0.91991,0.8311,0.44911,0.45181,0.89472,0.0023275,0.0023275,0.0023275
157,17373.7,0.54794,0.45552,0.95047,0.88418,0.85974,0.91988,0.83108,0.44924,0.45143,0.89489,0.002278,0.002278,0.002278
158,17484.3,0.54483,0.45352,0.94969,0.88362,0.85994,0.91988,0.83113,0.44906,0.45161,0.89474,0.0022285,0.0022285,0.0022285
159,17594.9,0.54397,0.45034,0.94846,0.88503,0.85925,0.92,0.83111,0.44892,0.45162,0.89464,0.002179,0.002179,0.002179
160,17705.5,0.54245,0.45248,0.94829,0.88593,0.85909,0.92012,0.83118,0.44865,0.45148,0.89447,0.0021295,0.0021295,0.0021295
161,17816,0.53935,0.44964,0.94709,0.88676,0.85709,0.92015,0.83116,0.44859,0.45154,0.89447,0.00208,0.00208,0.00208
162,17926.5,0.54723,0.45227,0.94967,0.88659,0.85693,0.92003,0.83114,0.44842,0.4513,0.89432,0.0020305,0.0020305,0.0020305
163,18037,0.53597,0.44379,0.94607,0.88736,0.85693,0.92015,0.83116,0.44809,0.45129,0.89424,0.001981,0.001981,0.001981
164,18147.4,0.53479,0.43945,0.94397,0.88806,0.85643,0.9202,0.83123,0.44803,0.45116,0.89429,0.0019315,0.0019315,0.0019315
165,18258.1,0.53439,0.44474,0.94624,0.88821,0.85627,0.9202,0.83133,0.44807,0.4514,0.89435,0.001882,0.001882,0.001882
166,18368.5,0.53764,0.44147,0.94559,0.88811,0.85692,0.92015,0.83124,0.44799,0.45088,0.89443,0.0018325,0.0018325,0.0018325
167,18479,0.53409,0.43941,0.94343,0.88563,0.8591,0.92011,0.83146,0.44783,0.45113,0.89436,0.001783,0.001783,0.001783
168,18589.6,0.53543,0.43974,0.94562,0.88557,0.8586,0.9202,0.83145,0.44804,0.45116,0.89443,0.0017335,0.0017335,0.0017335
169,18700.2,0.53352,0.43763,0.94322,0.88544,0.85878,0.91993,0.83147,0.44775,0.45104,0.89415,0.001684,0.001684,0.001684
170,18810.9,0.53123,0.43616,0.94262,0.89024,0.8542,0.91992,0.8315,0.44783,0.45115,0.89421,0.0016345,0.0016345,0.0016345
171,18921.4,0.52547,0.43299,0.93862,0.88959,0.85461,0.92,0.83142,0.44804,0.45118,0.89439,0.001585,0.001585,0.001585
172,19031.8,0.52937,0.43046,0.94014,0.88942,0.85504,0.92003,0.83161,0.448,0.45121,0.89436,0.0015355,0.0015355,0.0015355
173,19142.3,0.52571,0.42845,0.94177,0.88882,0.85521,0.91998,0.83135,0.44827,0.45145,0.89456,0.001486,0.001486,0.001486
174,19252.9,0.52292,0.42867,0.93921,0.88531,0.85792,0.92001,0.83139,0.44813,0.4514,0.89445,0.0014365,0.0014365,0.0014365
175,19363.6,0.52014,0.42491,0.93756,0.88534,0.85796,0.92024,0.83164,0.44807,0.45109,0.8946,0.001387,0.001387,0.001387
176,19474,0.52089,0.42213,0.93717,0.89019,0.85371,0.92021,0.83174,0.44816,0.45129,0.89459,0.0013375,0.0013375,0.0013375
177,19584.5,0.51998,0.42456,0.93842,0.89054,0.85345,0.92016,0.83162,0.44819,0.45125,0.89459,0.001288,0.001288,0.001288
178,19694.9,0.51614,0.42165,0.93622,0.89175,0.8518,0.92032,0.83173,0.44828,0.45118,0.89471,0.0012385,0.0012385,0.0012385
179,19805.5,0.51757,0.42236,0.93816,0.89205,0.85163,0.92028,0.83171,0.44808,0.45136,0.8946,0.001189,0.001189,0.001189
180,19916,0.5179,0.42011,0.93561,0.89094,0.85296,0.92028,0.8316,0.44788,0.45161,0.89431,0.0011395,0.0011395,0.0011395
181,20026.7,0.51586,0.422,0.93818,0.8903,0.85279,0.92015,0.83177,0.44803,0.45191,0.89448,0.00109,0.00109,0.00109
182,20137.2,0.51394,0.4187,0.93508,0.89067,0.85256,0.92022,0.83176,0.44813,0.45222,0.8945,0.0010405,0.0010405,0.0010405
183,20247.7,0.51562,0.4187,0.93613,0.89171,0.85222,0.92027,0.83164,0.44792,0.45199,0.89456,0.000991,0.000991,0.000991
184,20358.3,0.51442,0.41622,0.93381,0.89165,0.85172,0.92021,0.83161,0.44797,0.45223,0.89449,0.0009415,0.0009415,0.0009415
185,20469.1,0.51622,0.41681,0.93535,0.89379,0.85047,0.92011,0.83159,0.44796,0.45247,0.89452,0.000892,0.000892,0.000892
186,20579.6,0.5081,0.40891,0.93179,0.89162,0.85276,0.92026,0.83178,0.44791,0.4528,0.89432,0.0008425,0.0008425,0.0008425
187,20690.2,0.50726,0.4132,0.93196,0.89369,0.85113,0.92019,0.83157,0.44768,0.45253,0.89426,0.000793,0.000793,0.000793
