epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
85,8963.1,2.00529,1.71846,2.35686,0.81547,0.7355,0.82927,0.66876,1.59163,1.47127,2.28272,0.005842,0.005842,0.005842
86,9068.64,1.99484,1.71962,2.34623,0.80476,0.74075,0.82629,0.66845,1.5844,1.46707,2.29095,0.0057925,0.0057925,0.0057925
87,9173.96,1.98709,1.70947,2.34174,0.79914,0.75213,0.82878,0.66993,1.58438,1.44829,2.28322,0.005743,0.005743,0.005743
88,9279.36,1.98456,1.69155,2.34274,0.80907,0.75346,0.82923,0.67139,1.58066,1.44249,2.27903,0.0056935,0.0056935,0.0056935
89,9384.78,1.99076,1.68834,2.33457,0.81305,0.74703,0.83068,0.67195,1.5816,1.4407,2.27837,0.005644,0.005644,0.005644
90,9490.16,1.98655,1.68266,2.34601,0.80368,0.74467,0.8273,0.66971,1.58198,1.46539,2.28664,0.0055945,0.0055945,0.0055945
91,9595.34,1.97964,1.68948,2.33517,0.80486,0.74147,0.82792,0.6702,1.57743,1.46583,2.28868,0.005545,0.005545,0.005545
92,9700.51,1.98074,1.6764,2.33531,0.80952,0.73506,0.82355,0.66679,1.57916,1.48895,2.29163,0.0054955,0.0054955,0.0054955
93,9805.98,1.97458,1.67329,2.32532,0.81572,0.73257,0.82562,0.66771,1.58598,1.47388,2.29428,0.005446,0.005446,0.005446
94,9911.51,1.97078,1.65915,2.32292,0.82088,0.72653,0.82554,0.66457,1.59709,1.48444,2.28958,0.0053965,0.0053965,0.0053965
95,10016.7,1.98243,1.67026,2.32442,0.79394,0.75533,0.82639,0.66941,1.59323,1.46382,2.28607,0.005347,0.005347,0.005347
96,10122.2,1.98614,1.65645,2.32322,0.81557,0.73649,0.82436,0.67005,1.57805,1.46128,2.28061,0.0052975,0.0052975,0.0052975
97,10227.6,1.94949,1.63647,2.31057,0.81687,0.73044,0.82446,0.66966,1.56862,1.46516,2.28228,0.005248,0.005248,0.005248
98,10333,1.96168,1.64176,2.31172,0.8132,0.74617,0.82518,0.66849,1.57832,1.47085,2.28546,0.0051985,0.0051985,0.0051985
99,10438.2,1.95409,1.61799,2.31294,0.81354,0.73855,0.82627,0.66972,1.56729,1.46489,2.26797,0.005149,0.005149,0.005149
100,10543.6,1.96565,1.63574,2.30744,0.81378,0.74609,0.82678,0.67181,1.56506,1.46205,2.26829,0.0050995,0.0050995,0.0050995
101,10648.9,1.95144,1.62153,2.30866,0.80875,0.74111,0.82366,0.67029,1.56159,1.46392,2.27142,0.00505,0.00505,0.00505
102,10754.3,1.93712,1.6105,2.30742,0.82094,0.73364,0.8259,0.6708,1.56335,1.45139,2.26909,0.0050005,0.0050005,0.0050005
103,10859.6,1.94268,1.61438,2.30606,0.81334,0.73933,0.82539,0.66836,1.57106,1.46542,2.28164,0.004951,0.004951,0.004951
104,10964.9,1.93053,1.58819,2.30665,0.81307,0.75175,0.8276,0.67025,1.56179,1.46301,2.27064,0.0049015,0.0049015,0.0049015
105,11070.4,1.92789,1.57752,2.28901,0.81573,0.74431,0.82846,0.67196,1.55823,1.45551,2.26618,0.004852,0.004852,0.004852
106,11175.8,1.92344,1.60279,2.30007,0.81758,0.74716,0.82836,0.67145,1.56815,1.45268,2.27969,0.0048025,0.0048025,0.0048025
107,11281.1,1.91968,1.58763,2.29317,0.82721,0.73549,0.82563,0.67017,1.55659,1.46681,2.2675,0.004753,0.004753,0.004753
108,11386.5,1.92495,1.58275,2.29195,0.83116,0.73115,0.82713,0.67137,1.54844,1.4567,2.26068,0.0047035,0.0047035,0.0047035
109,11491.9,1.91878,1.57186,2.28812,0.83257,0.7308,0.82679,0.6724,1.5541,1.44984,2.26661,0.004654,0.004654,0.004654
110,11597.3,1.91889,1.56938,2.28455,0.82425,0.73329,0.82552,0.6714,1.55784,1.45435,2.26745,0.0046045,0.0046045,0.0046045
111,11702.8,1.90544,1.56421,2.27967,0.81203,0.73969,0.82418,0.6705,1.55978,1.45901,2.2781,0.004555,0.004555,0.004555
112,11808.1,1.92451,1.57498,2.28004,0.80263,0.75107,0.82455,0.6697,1.56945,1.46906,2.27841,0.0045055,0.0045055,0.0045055
113,11913.4,1.90432,1.55968,2.276,0.80333,0.74371,0.82476,0.67137,1.56141,1.45767,2.27738,0.004456,0.004456,0.004456
114,12018.7,1.89444,1.55992,2.27381,0.80814,0.74444,0.82456,0.67109,1.55723,1.46581,2.2747,0.0044065,0.0044065,0.0044065
115,12124.1,1.90832,1.55734,2.27908,0.81502,0.74289,0.82459,0.66925,1.56584,1.46394,2.27805,0.004357,0.004357,0.004357
116,12229.3,1.89673,1.5461,2.2784,0.81744,0.73726,0.8249,0.67008,1.56805,1.4608,2.28438,0.0043075,0.0043075,0.0043075
117,12334.7,1.88317,1.51843,2.26227,0.8162,0.73862,0.82439,0.66924,1.57246,1.476,2.28522,0.004258,0.004258,0.004258
118,12440,1.87743,1.51226,2.27116,0.81631,0.73804,0.82335,0.66919,1.56961,1.47076,2.28506,0.0042085,0.0042085,0.0042085
119,12545.5,1.87265,1.51186,2.26227,0.82062,0.73649,0.82203,0.66834,1.56786,1.4799,2.27917,0.004159,0.004159,0.004159
120,12650.8,1.88918,1.52717,2.26929,0.82053,0.73364,0.82085,0.66667,1.56837,1.48883,2.28352,0.0041095,0.0041095,0.0041095
121,12756.1,1.87741,1.50543,2.26858,0.81077,0.73791,0.82173,0.66838,1.56793,1.49159,2.28543,0.00406,0.00406,0.00406
122,12861.4,1.87923,1.52389,2.27089,0.8113,0.7404,0.82063,0.6687,1.56602,1.48923,2.28187,0.0040105,0.0040105,0.0040105
123,12966.8,1.87078,1.49607,2.25919,0.82406,0.72795,0.8198,0.66826,1.55728,1.49527,2.27521,0.003961,0.003961,0.003961
124,13072.2,1.88542,1.50913,2.25393,0.79703,0.74429,0.81999,0.66994,1.55758,1.49489,2.27548,0.0039115,0.0039115,0.0039115
125,13177.5,1.85103,1.47364,2.25084,0.81442,0.7308,0.81995,0.67017,1.55778,1.50001,2.27777,0.003862,0.003862,0.003862
126,13282.9,1.85831,1.48808,2.24664,0.80357,0.73791,0.81969,0.66991,1.55834,1.50058,2.27615,0.0038125,0.0038125,0.0038125
127,13388.1,1.8625,1.47739,2.24051,0.81201,0.73186,0.81839,0.66854,1.56132,1.503,2.27995,0.003763,0.003763,0.003763
128,13493.4,1.8438,1.47476,2.25029,0.80063,0.74544,0.819,0.66898,1.56472,1.49551,2.28308,0.0037135,0.0037135,0.0037135
129,13598.6,1.85454,1.4711,2.24307,0.80954,0.74111,0.8187,0.66859,1.56243,1.49734,2.27997,0.003664,0.003664,0.003664
130,13703.8,1.86939,1.47437,2.25084,0.81624,0.73898,0.81825,0.66863,1.56237,1.49863,2.27855,0.0036145,0.0036145,0.0036145
131,13809.4,1.84488,1.46999,2.2382,0.81312,0.73435,0.81825,0.66852,1.56309,1.50794,2.27805,0.003565,0.003565,0.003565
132,13914.8,1.83834,1.45594,2.23646,0.83768,0.71942,0.81998,0.66944,1.56459,1.50282,2.2779,0.0035155,0.0035155,0.0035155
133,14020.2,1.84481,1.45066,2.24301,0.83572,0.71835,0.81909,0.6683,1.56427,1.50695,2.27669,0.003466,0.003466,0.003466
134,14125.6,1.84194,1.45064,2.23074,0.81548,0.73862,0.81952,0.66866,1.56715,1.50007,2.27624,0.0034165,0.0034165,0.0034165
135,14231,1.8398,1.4659,2.23342,0.81867,0.73697,0.82024,0.66977,1.56776,1.50071,2.27711,0.003367,0.003367,0.003367
136,14336.2,1.81208,1.41805,2.22611,0.82381,0.73151,0.81925,0.66794,1.57029,1.49981,2.28103,0.0033175,0.0033175,0.0033175
137,14441.7,1.83828,1.44734,2.22852,0.81638,0.73542,0.81935,0.66809,1.56933,1.50888,2.28131,0.003268,0.003268,0.003268
138,14547.1,1.81667,1.43547,2.21862,0.8071,0.74111,0.81884,0.66799,1.5686,1.51394,2.28354,0.0032185,0.0032185,0.0032185
139,14652.4,1.81278,1.4213,2.22161,0.81539,0.73352,0.81902,0.66844,1.57057,1.50769,2.28386,0.003169,0.003169,0.003169
140,14757.9,1.81111,1.43825,2.21514,0.81793,0.73329,0.8189,0.66868,1.5689,1.51092,2.28307,0.0031195,0.0031195,0.0031195
141,14863.2,1.80823,1.40314,2.21453,0.81592,0.73293,0.81857,0.66805,1.56894,1.51464,2.28429,0.00307,0.00307,0.00307
142,14968.6,1.8271,1.41928,2.22284,0.81672,0.72902,0.81804,0.66684,1.56893,1.51428,2.28602,0.0030205,0.0030205,0.0030205
143,15074,1.79258,1.40922,2.20896,0.81671,0.73222,0.81808,0.66797,1.56831,1.51393,2.28525,0.002971,0.002971,0.002971
144,15179.3,1.79654,1.39116,2.20573,0.81097,0.73755,0.81827,0.66719,1.56763,1.51902,2.285,0.0029215,0.0029215,0.0029215
145,15284.7,1.78774,1.38343,2.20151,0.81473,0.73044,0.81817,0.66711,1.56679,1.51805,2.28342,0.002872,0.002872,0.002872
146,15390.1,1.78012,1.37271,2.19835,0.80604,0.73598,0.81739,0.66649,1.5654,1.51971,2.2818,0.0028225,0.0028225,0.0028225
147,15495.5,1.79989,1.39336,2.2023,0.81402,0.73506,0.81686,0.66633,1.56619,1.51749,2.28172,0.002773,0.002773,0.002773
148,15600.8,1.77048,1.38441,2.19764,0.7955,0.74858,0.81641,0.66607,1.56774,1.51377,2.28347,0.0027235,0.0027235,0.0027235
149,15706.2,1.78157,1.36589,2.20729,0.80936,0.73898,0.8175,0.66734,1.56872,1.51077,2.28171,0.002674,0.002674,0.002674
150,15811.5,1.77346,1.35409,2.19071,0.80286,0.74733,0.81622,0.66659,1.56876,1.51182,2.28284,0.0026245,0.0026245,0.0026245
151,15916.9,1.78008,1.35255,2.1924,0.79718,0.7464,0.81686,0.66732,1.57007,1.51445,2.28273,0.002575,0.002575,0.002575
152,16022.3,1.76954,1.35512,2.18738,0.78909,0.75038,0.81593,0.66715,1.56738,1.51627,2.28058,0.0025255,0.0025255,0.0025255
153,16127.6,1.77298,1.36524,2.19139,0.7963,0.74793,0.81638,0.66766,1.56715,1.51894,2.27993,0.002476,0.002476,0.002476
154,16232.9,1.77886,1.35795,2.19087,0.7908,0.74787,0.8153,0.66754,1.56797,1.5216,2.27887,0.0024265,0.0024265,0.0024265
155,16338.5,1.76338,1.32427,2.18032,0.7874,0.75178,0.81526,0.66745,1.56519,1.52717,2.27671,0.002377,0.002377,0.002377
156,16443.9,1.75342,1.33208,2.17483,0.78279,0.75356,0.81528,0.66727,1.56596,1.52664,2.27712,0.0023275,0.0023275,0.0023275
157,16549.2,1.74511,1.33575,2.18422,0.79726,0.73862,0.81533,0.66704,1.56738,1.52852,2.28022,0.002278,0.002278,0.002278
158,16654.5,1.75194,1.33932,2.18471,0.79782,0.74218,0.8144,0.66657,1.56657,1.52881,2.27896,0.0022285,0.0022285,0.0022285
159,16759.9,1.74919,1.32036,2.178,0.80255,0.7404,0.81494,0.66677,1.56656,1.5285,2.27954,0.002179,0.002179,0.002179
160,16865.1,1.73269,1.31085,2.18117,0.79895,0.74289,0.81427,0.66637,1.56746,1.52921,2.27968,0.0021295,0.0021295,0.0021295
161,16970.4,1.74599,1.31559,2.17427,0.79668,0.74111,0.81408,0.66623,1.56714,1.53389,2.27938,0.00208,0.00208,0.00208
162,17075.8,1.75833,1.32642,2.18034,0.81055,0.73338,0.81394,0.66557,1.5683,1.53587,2.27899,0.0020305,0.0020305,0.0020305
163,17181,1.72637,1.28834,2.17477,0.81168,0.7342,0.81376,0.66536,1.56786,1.54143,2.27965,0.001981,0.001981,0.001981
164,17286.2,1.72833,1.29256,2.17062,0.80833,0.73337,0.81329,0.66486,1.5682,1.54658,2.27974,0.0019315,0.0019315,0.0019315
165,17391.6,1.7052,1.28412,2.16021,0.81097,0.73384,0.8134,0.66476,1.56838,1.5496,2.28132,0.001882,0.001882,0.001882
166,17496.9,1.72986,1.29798,2.1683,0.81326,0.734,0.81442,0.66429,1.56838,1.54617,2.28296,0.0018325,0.0018325,0.0018325
167,17602.3,1.71801,1.30583,2.15966,0.81064,0.734,0.81476,0.66509,1.56867,1.54485,2.28307,0.001783,0.001783,0.001783
168,17707.7,1.71115,1.29472,2.16183,0.80938,0.73293,0.81315,0.6645,1.5691,1.54699,2.28327,0.0017335,0.0017335,0.0017335
169,17812.8,1.71679,1.288,2.16869,0.80657,0.73506,0.81323,0.66437,1.56945,1.54765,2.28359,0.001684,0.001684,0.001684
170,17918.2,1.70454,1.27964,2.1539,0.81025,0.73043,0.81311,0.66458,1.57131,1.54733,2.28432,0.0016345,0.0016345,0.0016345
171,18023.6,1.70282,1.26254,2.15981,0.81215,0.73182,0.8129,0.66402,1.57258,1.54811,2.28454,0.001585,0.001585,0.001585
172,18128.8,1.69715,1.26844,2.15785,0.80971,0.7308,0.81354,0.66466,1.57206,1.55036,2.28442,0.0015355,0.0015355,0.0015355
173,18234.1,1.69562,1.26697,2.14225,0.80767,0.73474,0.81475,0.66415,1.57332,1.55137,2.28622,0.001486,0.001486,0.001486
174,18339.4,1.69452,1.27193,2.1524,0.80888,0.73329,0.81392,0.66318,1.57269,1.55361,2.28651,0.0014365,0.0014365,0.0014365
175,18444.7,1.69412,1.2526,2.14316,0.80761,0.73447,0.81227,0.66202,1.57409,1.55241,2.28963,0.001387,0.001387,0.001387
176,18550.1,1.68087,1.24936,2.13948,0.80339,0.73969,0.81281,0.66203,1.57436,1.55472,2.29022,0.0013375,0.0013375,0.0013375
177,18655.4,1.67421,1.24823,2.13906,0.80606,0.7372,0.81379,0.66256,1.57773,1.55159,2.29212,0.001288,0.001288,0.001288
178,18760.8,1.68013,1.23708,2.1386,0.81066,0.73235,0.81346,0.66251,1.57834,1.55141,2.29328,0.0012385,0.0012385,0.0012385
179,18865.9,1.66068,1.23624,2.14618,0.82135,0.72265,0.81289,0.6625,1.57904,1.55183,2.29444,0.001189,0.001189,0.001189
180,18971.3,1.67975,1.23528,2.13521,0.81682,0.72626,0.81308,0.66212,1.57852,1.55667,2.29436,0.0011395,0.0011395,0.0011395
181,19076.7,1.66784,1.219,2.1313,0.80971,0.7308,0.81274,0.66168,1.5805,1.55634,2.29613,0.00109,0.00109,0.00109
182,19182,1.66721,1.22004,2.13282,0.81678,0.72546,0.81234,0.66147,1.58258,1.55317,2.29787,0.0010405,0.0010405,0.0010405
183,19287.4,1.66189,1.20671,2.12951,0.81886,0.72688,0.81266,0.66165,1.58332,1.5533,2.29883,0.000991,0.000991,0.000991
184,19392.8,1.65258,1.21015,2.12593,0.81732,0.72709,0.81144,0.66101,1.58407,1.55569,2.2997,0.0009415,0.0009415,0.0009415
185,19498,1.66675,1.21041,2.14245,0.81679,0.72866,0.81152,0.66108,1.58473,1.55723,2.29949,0.000892,0.000892,0.000892
186,19603.4,1.65499,1.20515,2.13356,0.81446,0.72831,0.81123,0.66063,1.58444,1.5609,2.30001,0.0008425,0.0008425,0.0008425
187,19708.8,1.63755,1.19031,2.10878,0.81634,0.72552,0.81079,0.65998,1.58629,1.55856,2.30229,0.000793,0.000793,0.000793
