epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
48,6392.03,0.98642,0.88586,1.3131,0.78943,0.7564,0.82781,0.63916,0.88134,0.80381,1.35964,0.0076735,0.0076735,0.0076735
49,6524.74,0.97188,0.87018,1.29656,0.79456,0.74964,0.82821,0.64307,0.85648,0.78137,1.34329,0.007624,0.007624,0.007624
50,6657.19,0.97387,0.87187,1.30251,0.7933,0.74109,0.82485,0.64045,0.86455,0.8047,1.34409,0.0075745,0.0075745,0.0075745
51,6790.54,0.97251,0.87013,1.29945,0.81369,0.73044,0.82711,0.64409,0.84557,0.78213,1.32761,0.007525,0.007525,0.007525
52,6923.41,0.97749,0.87205,1.29886,0.8001,0.75154,0.82628,0.64382,0.86203,0.79812,1.34165,0.0074755,0.0074755,0.0074755
53,7055.74,0.97278,0.85955,1.30266,0.82462,0.74502,0.83456,0.65247,0.84712,0.77537,1.32832,0.007426,0.007426,0.007426
54,7187.81,0.96212,0.8521,1.29619,0.81147,0.74218,0.83055,0.65222,0.84281,0.78761,1.31797,0.0073765,0.0073765,0.0073765
55,7319.82,0.96187,0.8457,1.29264,0.83201,0.72902,0.83419,0.65593,0.84504,0.76818,1.33071,0.007327,0.007327,0.007327
56,7452.3,0.97221,0.862,1.29871,0.79072,0.75391,0.83045,0.65124,0.85235,0.78499,1.33419,0.0072775,0.0072775,0.0072775
57,7584.63,0.96346,0.84386,1.28932,0.79221,0.75889,0.83006,0.64768,0.86119,0.78991,1.33289,0.007228,0.007228,0.007228
58,7717.14,0.95576,0.84235,1.28598,0.8075,0.73692,0.83207,0.65613,0.84025,0.77349,1.32497,0.0071785,0.0071785,0.0071785
59,7849.79,0.95806,0.84236,1.28651,0.80825,0.75247,0.83351,0.65188,0.84146,0.78212,1.33338,0.007129,0.007129,0.007129
60,7982.28,0.94789,0.82939,1.28107,0.79843,0.75219,0.83101,0.65314,0.83994,0.78068,1.31456,0.0070795,0.0070795,0.0070795
61,8115.09,0.94651,0.82903,1.2757,0.78748,0.76429,0.83311,0.65567,0.83911,0.77757,1.32198,0.00703,0.00703,0.00703
62,8247.74,0.9471,0.8207,1.2768,0.79297,0.75889,0.83593,0.65231,0.85932,0.78091,1.32919,0.0069805,0.0069805,0.0069805
63,8380.4,0.94239,0.82571,1.27207,0.8009,0.75853,0.83475,0.65985,0.82774,0.75432,1.3087,0.006931,0.006931,0.006931
64,8512.87,0.94027,0.82034,1.27398,0.79402,0.75669,0.83595,0.65903,0.83767,0.76518,1.30934,0.0068815,0.0068815,0.0068815
65,8645.21,0.94094,0.82194,1.27557,0.80167,0.75142,0.83983,0.66163,0.83667,0.74883,1.31075,0.006832,0.006832,0.006832
66,8777.5,0.94049,0.82042,1.26992,0.80806,0.7436,0.83274,0.6564,0.83331,0.75663,1.29958,0.0067825,0.0067825,0.0067825
67,8909.95,0.9383,0.80775,1.2684,0.80163,0.75014,0.83098,0.6563,0.83057,0.76421,1.30871,0.006733,0.006733,0.006733
68,9042.64,0.9343,0.80484,1.26174,0.81177,0.74858,0.83394,0.66015,0.83133,0.75754,1.30532,0.0066835,0.0066835,0.0066835
69,9175.47,0.93506,0.80559,1.26641,0.81425,0.74395,0.83394,0.66059,0.8225,0.75411,1.30161,0.006634,0.006634,0.006634
70,9308.3,0.93393,0.81084,1.26933,0.80703,0.74822,0.83457,0.65904,0.82813,0.76294,1.30286,0.0065845,0.0065845,0.0065845
71,9440.71,0.92734,0.80385,1.26231,0.81173,0.74609,0.83438,0.66042,0.82641,0.76693,1.29663,0.006535,0.006535,0.006535
72,9573.63,0.92171,0.80133,1.26037,0.81314,0.74434,0.83632,0.66289,0.82762,0.75841,1.29733,0.0064855,0.0064855,0.0064855
73,9706.53,0.91679,0.78981,1.25018,0.79384,0.75996,0.83438,0.66083,0.82145,0.75797,1.29228,0.006436,0.006436,0.006436
74,9839.25,0.92655,0.798,1.25811,0.81156,0.74395,0.83536,0.66427,0.81254,0.74813,1.28929,0.0063865,0.0063865,0.0063865
75,9971.63,0.92282,0.78601,1.25184,0.81445,0.74458,0.83301,0.65927,0.82423,0.76266,1.29886,0.006337,0.006337,0.006337
76,10103.9,0.90998,0.7836,1.25596,0.81614,0.74467,0.83466,0.6597,0.82419,0.75512,1.29747,0.0062875,0.0062875,0.0062875
77,10236.1,0.92094,0.77984,1.24918,0.80587,0.74751,0.83467,0.66302,0.82273,0.74967,1.2921,0.006238,0.006238,0.006238
78,10368.4,0.92138,0.78702,1.26243,0.80518,0.75427,0.83621,0.66553,0.8236,0.74912,1.29619,0.0061885,0.0061885,0.0061885
79,10501,0.91471,0.77005,1.24885,0.78944,0.76814,0.83545,0.66096,0.82196,0.74828,1.29682,0.006139,0.006139,0.006139
80,10633.5,0.90873,0.76997,1.24658,0.80585,0.75036,0.83475,0.66256,0.8182,0.74591,1.29329,0.0060895,0.0060895,0.0060895
81,10766.4,0.90622,0.76663,1.23896,0.79325,0.76316,0.834,0.66497,0.81852,0.74731,1.28959,0.00604,0.00604,0.00604
82,10899.3,0.8989,0.76876,1.23846,0.79988,0.75618,0.83435,0.66469,0.81387,0.75249,1.29028,0.0059905,0.0059905,0.0059905
83,11032.1,0.90881,0.76662,1.24089,0.79275,0.76042,0.83531,0.6649,0.81709,0.74863,1.2901,0.005941,0.005941,0.005941
84,11164.8,0.89995,0.75546,1.24092,0.79324,0.76422,0.83562,0.6667,0.80664,0.74901,1.28471,0.0058915,0.0058915,0.0058915
85,11297.9,0.90647,0.75856,1.24214,0.78886,0.76399,0.83354,0.6631,0.81381,0.74991,1.28443,0.005842,0.005842,0.005842
86,11430.6,0.89637,0.75437,1.23131,0.78869,0.76321,0.83269,0.66368,0.80782,0.75295,1.27986,0.0057925,0.0057925,0.0057925
87,11562.7,0.89303,0.74611,1.23247,0.78789,0.76849,0.83358,0.66644,0.80332,0.7354,1.27718,0.005743,0.005743,0.005743
88,11694.9,0.89389,0.74772,1.2345,0.80225,0.75744,0.83719,0.67065,0.80552,0.73418,1.278,0.0056935,0.0056935,0.0056935
89,11827.4,0.89346,0.73975,1.22751,0.81475,0.74218,0.83411,0.66804,0.804,0.74514,1.27141,0.005644,0.005644,0.005644
90,11959.7,0.88783,0.74176,1.22989,0.80484,0.74943,0.83661,0.66982,0.80778,0.74713,1.27678,0.0055945,0.0055945,0.0055945
91,12092.1,0.88892,0.7441,1.22435,0.82276,0.73186,0.8346,0.668,0.80282,0.74138,1.27195,0.005545,0.005545,0.005545
92,12224.7,0.8861,0.73772,1.22505,0.78955,0.76743,0.83557,0.66699,0.80762,0.7486,1.28003,0.0054955,0.0054955,0.0054955
93,12357.4,0.88643,0.73362,1.22642,0.80816,0.75284,0.8376,0.66849,0.806,0.73937,1.28624,0.005446,0.005446,0.005446
94,12490.1,0.88204,0.73125,1.22493,0.81463,0.75172,0.83886,0.66873,0.81207,0.74795,1.28717,0.0053965,0.0053965,0.0053965
95,12622.7,0.8839,0.73179,1.22343,0.8119,0.75057,0.83664,0.66627,0.80596,0.74577,1.2892,0.005347,0.005347,0.005347
96,12755.6,0.88354,0.72919,1.22003,0.80839,0.75465,0.83463,0.66562,0.81517,0.7406,1.29,0.0052975,0.0052975,0.0052975
97,12888.1,0.87432,0.72285,1.21661,0.80408,0.75604,0.83427,0.66327,0.81466,0.74441,1.28898,0.005248,0.005248,0.005248
98,13020.6,0.87681,0.72143,1.2174,0.80387,0.76245,0.83512,0.66407,0.81449,0.74563,1.28456,0.0051985,0.0051985,0.0051985
99,13152.6,0.875,0.71238,1.21674,0.80799,0.75572,0.83065,0.66243,0.80893,0.74434,1.27932,0.005149,0.005149,0.005149
100,13284.9,0.88053,0.72476,1.21586,0.80649,0.75569,0.83287,0.66561,0.80201,0.74799,1.27742,0.0050995,0.0050995,0.0050995
101,13417.3,0.86676,0.7109,1.20798,0.80308,0.75356,0.83248,0.66455,0.80165,0.7528,1.28212,0.00505,0.00505,0.00505
102,13549.7,0.86943,0.71425,1.21209,0.80193,0.75213,0.83392,0.66731,0.79849,0.74604,1.27987,0.0050005,0.0050005,0.0050005
103,13682.5,0.8693,0.71232,1.21167,0.7947,0.75161,0.83001,0.66354,0.80092,0.74743,1.28288,0.004951,0.004951,0.004951
104,13815.2,0.86718,0.70504,1.21118,0.79686,0.75747,0.82967,0.66135,0.80286,0.74953,1.28246,0.0049015,0.0049015,0.0049015
105,13948.1,0.85662,0.69788,1.19808,0.81123,0.74272,0.82989,0.66222,0.80676,0.75075,1.28057,0.004852,0.004852,0.004852
106,14081,0.86444,0.70544,1.2097,0.80296,0.75213,0.82935,0.66331,0.80664,0.74199,1.28707,0.0048025,0.0048025,0.0048025
107,14214.1,0.85681,0.69281,1.20346,0.80977,0.74932,0.83374,0.66653,0.8081,0.74117,1.29152,0.004753,0.004753,0.004753
108,14348.1,0.8554,0.69155,1.20284,0.80025,0.76102,0.83131,0.66501,0.80576,0.73903,1.28654,0.0047035,0.0047035,0.0047035
109,14480.1,0.85622,0.69024,1.19904,0.80833,0.75427,0.83194,0.66316,0.80692,0.73592,1.28574,0.004654,0.004654,0.004654
110,14612.1,0.85909,0.69175,1.20206,0.82205,0.74255,0.83121,0.66512,0.80472,0.73543,1.28321,0.0046045,0.0046045,0.0046045
111,14744.4,0.84788,0.68584,1.19451,0.81657,0.74787,0.83056,0.6652,0.80767,0.73935,1.28498,0.004555,0.004555,0.004555
112,14876.9,0.85612,0.69026,1.19718,0.80662,0.75107,0.82942,0.66305,0.80684,0.74318,1.28525,0.0045055,0.0045055,0.0045055
113,15009.5,0.85025,0.68407,1.19445,0.8023,0.75782,0.83076,0.66471,0.80908,0.74408,1.28627,0.004456,0.004456,0.004456
114,15142.1,0.83992,0.68368,1.18696,0.80995,0.75605,0.83122,0.66478,0.80853,0.74486,1.28449,0.0044065,0.0044065,0.0044065
115,15274.8,0.84525,0.68084,1.19634,0.80875,0.75782,0.83022,0.66509,0.80844,0.74194,1.28338,0.004357,0.004357,0.004357
116,15407.7,0.84814,0.6783,1.19432,0.81521,0.75146,0.8301,0.6663,0.80996,0.74285,1.28531,0.0043075,0.0043075,0.0043075
117,15540.5,0.83945,0.66409,1.18695,0.80935,0.76209,0.83075,0.66581,0.81101,0.74069,1.28636,0.004258,0.004258,0.004258
118,15673.1,0.83622,0.66212,1.18628,0.81295,0.7628,0.82905,0.66321,0.81432,0.74127,1.28808,0.0042085,0.0042085,0.0042085
119,15805.7,0.83392,0.65974,1.18736,0.81743,0.75473,0.82987,0.6648,0.81347,0.74416,1.28676,0.004159,0.004159,0.004159
120,15937.8,0.84094,0.66768,1.18909,0.80981,0.7628,0.8302,0.66398,0.81471,0.7421,1.28935,0.0041095,0.0041095,0.0041095
121,16069.9,0.83472,0.66488,1.18676,0.81439,0.75711,0.83028,0.66458,0.81469,0.74418,1.29079,0.00406,0.00406,0.00406
122,16202.4,0.83845,0.67297,1.1887,0.80842,0.76031,0.82948,0.66349,0.81602,0.74496,1.2919,0.0040105,0.0040105,0.0040105
123,16335,0.83295,0.65842,1.18184,0.80226,0.75996,0.82826,0.66272,0.81415,0.74668,1.2915,0.003961,0.003961,0.003961
124,16467.5,0.83751,0.65542,1.17844,0.81588,0.74852,0.8268,0.66172,0.8111,0.74863,1.28914,0.0039115,0.0039115,0.0039115
125,16600,0.82489,0.64985,1.17887,0.80768,0.7572,0.82762,0.66217,0.81057,0.75003,1.28982,0.003862,0.003862,0.003862
126,16732.5,0.82733,0.65215,1.1777,0.80692,0.75818,0.82683,0.66238,0.81165,0.75023,1.29076,0.0038125,0.0038125,0.0038125
127,16865.2,0.82369,0.64208,1.17069,0.8138,0.74893,0.82654,0.6617,0.81215,0.75183,1.29105,0.003763,0.003763,0.003763
128,16997.7,0.82285,0.64698,1.17845,0.80836,0.75498,0.82793,0.66273,0.81349,0.75157,1.29162,0.0037135,0.0037135,0.0037135
129,17130.6,0.82596,0.64754,1.17589,0.80863,0.7532,0.82748,0.66409,0.81213,0.75282,1.29123,0.003664,0.003664,0.003664
130,17263.2,0.83063,0.64893,1.17846,0.81989,0.74182,0.82712,0.66228,0.81367,0.75569,1.29207,0.0036145,0.0036145,0.0036145
131,17395.7,0.81551,0.63926,1.17053,0.81899,0.74253,0.82771,0.66231,0.81401,0.75617,1.29166,0.003565,0.003565,0.003565
132,17527.9,0.81222,0.63854,1.16886,0.81833,0.7404,0.8265,0.66161,0.8151,0.75814,1.29426,0.0035155,0.0035155,0.0035155
133,17660.2,0.81722,0.63519,1.17064,0.81728,0.74004,0.82657,0.66099,0.81712,0.75956,1.29345,0.003466,0.003466,0.003466
134,17792.6,0.81675,0.63408,1.16594,0.81093,0.7436,0.8265,0.66085,0.8194,0.76096,1.29471,0.0034165,0.0034165,0.0034165
135,17925.2,0.81394,0.63533,1.16362,0.81698,0.73976,0.82642,0.66042,0.81902,0.76064,1.29352,0.003367,0.003367,0.003367
136,18057.7,0.80722,0.62441,1.16416,0.80397,0.74966,0.82628,0.66188,0.81927,0.76139,1.29383,0.0033175,0.0033175,0.0033175
137,18190.6,0.81499,0.63003,1.16557,0.81454,0.74075,0.82673,0.66167,0.81744,0.76036,1.29325,0.003268,0.003268,0.003268
138,18323.4,0.80348,0.6223,1.15754,0.81094,0.7444,0.82611,0.66185,0.81527,0.75959,1.29214,0.0032185,0.0032185,0.0032185
139,18456.2,0.80559,0.61967,1.16294,0.8235,0.73364,0.82557,0.66274,0.81394,0.76087,1.29238,0.003169,0.003169,0.003169
140,18588.8,0.80683,0.62258,1.16321,0.81098,0.74305,0.82601,0.66296,0.81199,0.75962,1.29149,0.0031195,0.0031195,0.0031195
141,18721.4,0.79879,0.61267,1.15775,0.829,0.73272,0.82588,0.66401,0.81193,0.75731,1.29271,0.00307,0.00307,0.00307
142,18853.5,0.80778,0.62288,1.16291,0.82624,0.73219,0.82614,0.66313,0.8113,0.75587,1.29196,0.0030205,0.0030205,0.0030205
143,18985.7,0.79579,0.61604,1.15646,0.83444,0.72688,0.82532,0.66319,0.8111,0.75668,1.29137,0.002971,0.002971,0.002971
144,19117.8,0.7938,0.60787,1.15003,0.83162,0.73115,0.82467,0.66302,0.81181,0.75773,1.29112,0.0029215,0.0029215,0.0029215
145,19250.2,0.78663,0.6068,1.15032,0.8282,0.73257,0.82386,0.66257,0.81269,0.75909,1.29235,0.002872,0.002872,0.002872
146,19383,0.78886,0.60391,1.14773,0.83107,0.72973,0.82378,0.66209,0.81342,0.7606,1.29308,0.0028225,0.0028225,0.0028225
147,19516.1,0.79584,0.6036,1.14829,0.83161,0.72902,0.8232,0.6614,0.81389,0.7614,1.29416,0.002773,0.002773,0.002773
148,19648.8,0.7872,0.60668,1.14888,0.83335,0.72733,0.82299,0.66181,0.81331,0.76239,1.29364,0.0027235,0.0027235,0.0027235
149,19781.2,0.78839,0.60231,1.14918,0.82846,0.73044,0.82253,0.66133,0.81453,0.76327,1.29467,0.002674,0.002674,0.002674
150,19913.8,0.78149,0.59513,1.14701,0.82598,0.73151,0.82225,0.66047,0.81555,0.76409,1.29499,0.0026245,0.0026245,0.0026245
151,20046.7,0.78525,0.59105,1.1426,0.8205,0.73329,0.8225,0.66095,0.81386,0.76373,1.29365,0.002575,0.002575,0.002575
152,20179.5,0.78094,0.59043,1.14212,0.82426,0.73222,0.82236,0.66134,0.81405,0.76355,1.29384,0.0025255,0.0025255,0.0025255
153,20311.8,0.78429,0.59732,1.13948,0.82696,0.73079,0.82294,0.66122,0.81306,0.76341,1.29273,0.002476,0.002476,0.002476
154,20443.9,0.78221,0.58841,1.13584,0.7968,0.75498,0.82248,0.6608,0.81375,0.76349,1.29356,0.0024265,0.0024265,0.0024265
155,20576.5,0.78049,0.58129,1.13932,0.79536,0.76017,0.82205,0.65965,0.81423,0.76373,1.29401,0.002377,0.002377,0.002377
156,20709.1,0.77074,0.584,1.13003,0.79815,0.75711,0.82167,0.65943,0.81341,0.7638,1.29317,0.0023275,0.0023275,0.0023275
157,20842.3,0.77569,0.58649,1.14082,0.80373,0.74709,0.82202,0.65908,0.81348,0.76447,1.29355,0.002278,0.002278,0.002278
158,20974.8,0.7747,0.58177,1.13767,0.80879,0.74395,0.82127,0.6588,0.81342,0.76648,1.29324,0.0022285,0.0022285,0.0022285
159,21107.9,0.76891,0.57951,1.13445,0.80767,0.74668,0.82142,0.65888,0.81338,0.76745,1.29327,0.002179,0.002179,0.002179
160,21240.9,0.76576,0.57382,1.13073,0.81114,0.7423,0.82181,0.65941,0.81384,0.76869,1.29384,0.0021295,0.0021295,0.0021295
161,21373.8,0.77202,0.57386,1.13258,0.81305,0.73862,0.82142,0.65961,0.81328,0.76913,1.29415,0.00208,0.00208,0.00208
162,21506.6,0.77325,0.57688,1.134,0.81098,0.74304,0.82136,0.65858,0.81316,0.76967,1.29396,0.0020305,0.0020305,0.0020305
163,21639.2,0.76457,0.56534,1.13172,0.80879,0.74395,0.82107,0.65813,0.81375,0.77104,1.29439,0.001981,0.001981,0.001981
164,21771.5,0.76449,0.56584,1.13391,0.81057,0.74147,0.82013,0.65759,0.81452,0.77142,1.2951,0.0019315,0.0019315,0.0019315
165,21903.4,0.7579,0.5652,1.12839,0.80883,0.7404,0.819,0.65669,0.81493,0.77269,1.29522,0.001882,0.001882,0.001882
166,22035.9,0.76071,0.56503,1.12608,0.81071,0.73826,0.81873,0.65622,0.81521,0.77299,1.29591,0.0018325,0.0018325,0.0018325
167,22168.7,0.75472,0.57003,1.12148,0.81119,0.7372,0.8184,0.6559,0.81477,0.77336,1.2958,0.001783,0.001783,0.001783
168,22301.3,0.7545,0.56235,1.12289,0.81241,0.73684,0.81834,0.65575,0.81418,0.77341,1.29587,0.0017335,0.0017335,0.0017335
169,22433.9,0.75683,0.56492,1.12691,0.81232,0.73649,0.81823,0.65582,0.81363,0.7734,1.29591,0.001684,0.001684,0.001684
170,22566.6,0.75525,0.55949,1.12163,0.81308,0.73649,0.81811,0.65574,0.81364,0.77336,1.29624,0.0016345,0.0016345,0.0016345
171,22699.5,0.74881,0.55423,1.11956,0.81274,0.73684,0.81776,0.65626,0.81452,0.773,1.2974,0.001585,0.001585,0.001585
172,22832.1,0.74732,0.5513,1.11972,0.81258,0.73755,0.81777,0.65579,0.81457,0.7728,1.29752,0.0015355,0.0015355,0.0015355
173,22964.7,0.74713,0.54885,1.11319,0.81263,0.73755,0.81744,0.65518,0.81459,0.77324,1.29788,0.001486,0.001486,0.001486
174,23097.3,0.74546,0.5535,1.12378,0.81077,0.73901,0.81689,0.65495,0.81451,0.77413,1.29793,0.0014365,0.0014365,0.0014365
175,23229.5,0.74658,0.54884,1.11437,0.81209,0.7377,0.81658,0.65499,0.8141,0.77517,1.29818,0.001387,0.001387,0.001387
176,23361.6,0.73978,0.54357,1.11042,0.81138,0.73969,0.81682,0.65489,0.81416,0.7759,1.29844,0.0013375,0.0013375,0.0013375
177,23493.9,0.73346,0.54116,1.10965,0.81217,0.73808,0.81671,0.65546,0.81435,0.7765,1.29876,0.001288,0.001288,0.001288
178,23626.3,0.74139,0.54394,1.11509,0.81267,0.73649,0.81652,0.65531,0.81437,0.77717,1.29899,0.0012385,0.0012385,0.0012385
179,23758.9,0.73023,0.53935,1.11304,0.81412,0.73515,0.81643,0.65531,0.81474,0.77725,1.29954,0.001189,0.001189,0.001189
180,23891.9,0.7382,0.53764,1.10983,0.81461,0.73442,0.81602,0.6549,0.81476,0.77734,1.29983,0.0011395,0.0011395,0.0011395
181,24024.5,0.73013,0.53403,1.10435,0.81389,0.73435,0.81579,0.65419,0.81503,0.77841,1.30032,0.00109,0.00109,0.00109
182,24157.2,0.72751,0.52887,1.10598,0.81474,0.73364,0.81563,0.65457,0.81532,0.77866,1.30095,0.0010405,0.0010405,0.0010405
183,24290.1,0.73116,0.52733,1.10591,0.81381,0.73293,0.81561,0.65432,0.81488,0.77928,1.30113,0.000991,0.000991,0.000991
184,24422.9,0.72715,0.52892,1.10467,0.81584,0.73258,0.81538,0.65402,0.81531,0.7794,1.30192,0.0009415,0.0009415,0.0009415
185,24556,0.7289,0.5299,1.10808,0.81644,0.73222,0.81486,0.65338,0.81552,0.78079,1.30203,0.000892,0.000892,0.000892
186,24688.2,0.72585,0.52663,1.10547,0.81545,0.73222,0.81399,0.65339,0.81553,0.7813,1.30216,0.0008425,0.0008425,0.0008425
187,24820.4,0.71747,0.51867,1.09219,0.81612,0.73237,0.81393,0.65316,0.81502,0.78176,1.30187,0.000793,0.000793,0.000793
