epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
13,455.648,2.41608,3.01193,2.57706,0.65806,0.53465,0.61876,0.4726,1.82757,2.65264,2.66559,0.0018812,0.0018812,0.0018812
14,490.664,2.31604,2.89442,2.54436,0.62068,0.57918,0.58957,0.36881,2.63053,3.12509,3.57315,0.0018713,0.0018713,0.0018713
15,525.815,2.40546,2.89933,2.54851,0.68107,0.6766,0.72182,0.56374,1.7314,2.10707,2.58214,0.0018614,0.0018614,0.0018614
16,560.947,2.2588,2.76978,2.50656,0.68775,0.65424,0.72088,0.5826,1.68046,1.96162,2.57676,0.0018515,0.0018515,0.0018515
17,596.157,2.3259,2.83331,2.5454,0.70694,0.67574,0.73116,0.58461,1.71009,1.99921,2.60755,0.0018416,0.0018416,0.0018416
18,631.235,2.31554,2.73432,2.48917,0.69762,0.7005,0.75303,0.62067,1.49639,2.23606,2.38201,0.0018317,0.0018317,0.0018317
19,666.534,2.29138,2.69642,2.47884,0.75784,0.72039,0.77265,0.62076,1.5595,1.77147,2.4157,0.0018218,0.0018218,0.0018218
20,701.672,2.21706,2.57093,2.41502,0.68504,0.71602,0.75473,0.60694,1.5406,1.98557,2.42657,0.0018119,0.0018119,0.0018119
21,736.9,2.23143,2.57204,2.44317,0.77568,0.70187,0.78996,0.64121,1.56617,1.71958,2.41447,0.001802,0.001802,0.001802
22,772.032,2.15414,2.4592,2.3998,0.76602,0.69802,0.7729,0.62974,1.50028,1.79144,2.4069,0.0017921,0.0017921,0.0017921
23,807.101,2.14435,2.43653,2.4056,0.73187,0.7401,0.77877,0.62919,1.58294,1.74981,2.43889,0.0017822,0.0017822,0.0017822
24,841.969,2.19347,2.40097,2.41294,0.77476,0.67327,0.77622,0.61459,1.70237,1.79109,2.54936,0.0017723,0.0017723,0.0017723
25,877.04,2.10744,2.32997,2.38381,0.74543,0.76733,0.81096,0.6589,1.53832,1.63319,2.38524,0.0017624,0.0017624,0.0017624
26,912.117,2.09452,2.3084,2.35177,0.76851,0.7599,0.82025,0.68234,1.4795,1.56051,2.3723,0.0017525,0.0017525,0.0017525
27,947.384,2.12351,2.38197,2.3806,0.77813,0.69449,0.78068,0.63965,1.52946,1.74505,2.39629,0.0017426,0.0017426,0.0017426
28,982.613,2.13577,2.3598,2.36909,0.82508,0.72772,0.80498,0.64233,1.61362,1.94655,2.47569,0.0017327,0.0017327,0.0017327
29,1017.63,2.09258,2.27283,2.37992,0.811,0.69307,0.80446,0.67361,1.51701,1.71065,2.33885,0.0017228,0.0017228,0.0017228
30,1052.79,2.02621,2.19233,2.32439,0.74944,0.75517,0.79724,0.65819,1.49739,1.71239,2.39933,0.0017129,0.0017129,0.0017129
31,1087.91,2.06988,2.18735,2.3603,0.78358,0.73762,0.80622,0.6794,1.40998,1.56167,2.27956,0.001703,0.001703,0.001703
32,1122.8,2.00956,2.16955,2.33512,0.78423,0.71072,0.80129,0.67652,1.42712,1.63236,2.30886,0.0016931,0.0016931,0.0016931
33,1157.89,2.02741,2.16174,2.32524,0.76529,0.77477,0.84352,0.71445,1.38947,1.49589,2.25412,0.0016832,0.0016832,0.0016832
34,1192.86,1.97784,2.07249,2.30017,0.82428,0.70792,0.82662,0.68586,1.40545,1.54624,2.26662,0.0016733,0.0016733,0.0016733
35,1228.08,2.02105,2.09528,2.28795,0.79335,0.7697,0.84703,0.70906,1.35069,1.42677,2.22941,0.0016634,0.0016634,0.0016634
36,1263.05,1.99682,2.05091,2.29427,0.85561,0.73337,0.84721,0.72532,1.3206,1.44048,2.20616,0.0016535,0.0016535,0.0016535
37,1298.13,1.91809,2.00461,2.25724,0.81055,0.75189,0.83345,0.71437,1.31189,1.52186,2.22116,0.0016436,0.0016436,0.0016436
38,1333.06,1.96946,2.07793,2.27589,0.78677,0.81287,0.85794,0.72445,1.37891,1.39449,2.25951,0.0016337,0.0016337,0.0016337
39,1368.05,1.90173,2.00424,2.24715,0.81163,0.74257,0.82215,0.67821,1.45643,1.57213,2.32607,0.0016238,0.0016238,0.0016238
40,1402.92,1.96679,1.97642,2.29043,0.8278,0.77346,0.85019,0.7225,1.36733,1.39405,2.21933,0.0016139,0.0016139,0.0016139
41,1437.87,1.90403,1.93841,2.24767,0.83097,0.7995,0.87226,0.73324,1.35292,1.37493,2.22093,0.001604,0.001604,0.001604
42,1472.98,1.99737,1.99895,2.26518,0.78036,0.76733,0.83618,0.7071,1.34713,1.48256,2.23479,0.0015941,0.0015941,0.0015941
43,1507.95,1.8721,1.92223,2.22818,0.83787,0.72277,0.84263,0.69773,1.38683,1.45298,2.25491,0.0015842,0.0015842,0.0015842
44,1542.97,1.93367,1.91225,2.2338,0.86411,0.77124,0.86961,0.75185,1.30935,1.27584,2.18629,0.0015743,0.0015743,0.0015743
45,1578.19,1.91607,1.85302,2.21707,0.76781,0.79703,0.85229,0.71495,1.33673,1.42081,2.22583,0.0015644,0.0015644,0.0015644
46,1613.3,1.85472,1.8837,2.24994,0.80966,0.77475,0.84812,0.71662,1.33257,1.40945,2.22602,0.0015545,0.0015545,0.0015545
47,1648.42,1.88384,1.85958,2.2323,0.83743,0.77228,0.85262,0.72509,1.35813,1.46937,2.2179,0.0015446,0.0015446,0.0015446
48,1683.53,1.85035,1.80124,2.20533,0.82731,0.78263,0.85633,0.72837,1.32502,1.48521,2.23697,0.0015347,0.0015347,0.0015347
49,1718.65,1.87654,1.82594,2.23301,0.85537,0.76124,0.8713,0.75259,1.27953,1.34578,2.17036,0.0015248,0.0015248,0.0015248
50,1753.67,1.84274,1.78788,2.21107,0.79932,0.80844,0.87102,0.73746,1.32441,1.41965,2.19986,0.0015149,0.0015149,0.0015149
51,1788.83,1.81619,1.73505,2.19428,0.85925,0.816,0.88038,0.75469,1.28967,1.28375,2.16427,0.001505,0.001505,0.001505
52,1823.9,1.82559,1.78759,2.18061,0.81063,0.82921,0.87356,0.74822,1.30831,1.29787,2.19536,0.0014951,0.0014951,0.0014951
53,1858.91,1.84557,1.75344,2.22428,0.81041,0.80411,0.86533,0.73239,1.30541,1.34083,2.19541,0.0014852,0.0014852,0.0014852
54,1893.8,1.81791,1.76737,2.20951,0.7881,0.81933,0.87806,0.75103,1.2835,1.28861,2.1997,0.0014753,0.0014753,0.0014753
55,1928.95,1.76375,1.68525,2.16975,0.81971,0.76733,0.86566,0.74109,1.30604,1.34705,2.20851,0.0014654,0.0014654,0.0014654
56,1963.88,1.77449,1.70388,2.16178,0.82919,0.78104,0.86987,0.72838,1.33762,1.33263,2.21489,0.0014555,0.0014555,0.0014555
57,1998.84,1.80696,1.71472,2.20151,0.82724,0.7995,0.87506,0.75204,1.30721,1.30419,2.2211,0.0014456,0.0014456,0.0014456
58,2033.77,1.76654,1.66283,2.16163,0.81663,0.80471,0.86554,0.73108,1.33066,1.38119,2.22748,0.0014357,0.0014357,0.0014357
59,2068.77,1.75473,1.63165,2.16441,0.84704,0.79499,0.87605,0.75075,1.28379,1.25781,2.15474,0.0014258,0.0014258,0.0014258
60,2103.72,1.74345,1.62893,2.15158,0.86144,0.78218,0.8749,0.75156,1.27441,1.28234,2.13839,0.0014159,0.0014159,0.0014159
61,2138.68,1.74395,1.60393,2.15283,0.82006,0.81223,0.87253,0.75116,1.26288,1.2872,2.17099,0.001406,0.001406,0.001406
62,2173.58,1.74161,1.63429,2.15952,0.8533,0.77475,0.87071,0.73576,1.29315,1.29475,2.17592,0.0013961,0.0013961,0.0013961
63,2208.73,1.67522,1.56106,2.14406,0.85302,0.7901,0.87916,0.76357,1.21282,1.23489,2.12241,0.0013862,0.0013862,0.0013862
64,2243.96,1.66813,1.56662,2.12782,0.83513,0.82749,0.88408,0.76291,1.2513,1.22848,2.13676,0.0013763,0.0013763,0.0013763
65,2279.04,1.72165,1.5787,2.10772,0.82728,0.79703,0.86104,0.74789,1.21504,1.32525,2.12055,0.0013664,0.0013664,0.0013664
66,2314.05,1.6963,1.51409,2.11856,0.81003,0.81436,0.88038,0.7604,1.2266,1.22638,2.15499,0.0013565,0.0013565,0.0013565
67,2349.12,1.66955,1.54454,2.09354,0.85032,0.78744,0.86843,0.7582,1.23717,1.35392,2.1179,0.0013466,0.0013466,0.0013466
68,2384.04,1.69252,1.58403,2.11646,0.85962,0.78816,0.86483,0.75556,1.20876,1.30153,2.09885,0.0013367,0.0013367,0.0013367
69,2419.24,1.68356,1.53921,2.12799,0.81293,0.80446,0.87031,0.75289,1.27328,1.32565,2.16428,0.0013268,0.0013268,0.0013268
70,2454.39,1.62902,1.48352,2.11295,0.85451,0.82178,0.89217,0.78365,1.21379,1.18481,2.11506,0.0013169,0.0013169,0.0013169
71,2489.75,1.69356,1.54894,2.12088,0.87568,0.80204,0.8909,0.76937,1.24983,1.18643,2.12854,0.001307,0.001307,0.001307
72,2524.65,1.60422,1.43064,2.09594,0.83412,0.82673,0.89234,0.77387,1.25601,1.21756,2.13991,0.0012971,0.0012971,0.0012971
73,2559.55,1.67108,1.47715,2.08152,0.85176,0.80446,0.88981,0.77608,1.21954,1.19413,2.10664,0.0012872,0.0012872,0.0012872
74,2594.49,1.61576,1.44743,2.10166,0.81681,0.84406,0.89634,0.78215,1.2017,1.16972,2.09024,0.0012773,0.0012773,0.0012773
75,2629.39,1.64289,1.4757,2.1137,0.90033,0.7602,0.88464,0.77486,1.19187,1.22714,2.10343,0.0012674,0.0012674,0.0012674
76,2664.37,1.59145,1.43484,2.08203,0.85753,0.83168,0.90053,0.79102,1.1818,1.13386,2.09085,0.0012575,0.0012575,0.0012575
77,2699.49,1.65231,1.43505,2.08048,0.88673,0.77475,0.88731,0.77622,1.22057,1.26299,2.12237,0.0012476,0.0012476,0.0012476
78,2734.44,1.58928,1.41451,2.09237,0.85692,0.78218,0.88731,0.77644,1.20535,1.22175,2.11268,0.0012377,0.0012377,0.0012377
79,2769.53,1.56708,1.35821,2.05768,0.79213,0.83168,0.87632,0.76144,1.22258,1.29822,2.12411,0.0012278,0.0012278,0.0012278
80,2804.39,1.58823,1.41132,2.07723,0.8647,0.81188,0.88622,0.77649,1.1914,1.23393,2.11009,0.0012179,0.0012179,0.0012179
81,2839.48,1.58176,1.38756,2.05401,0.84783,0.81436,0.88649,0.77474,1.20477,1.22308,2.11372,0.001208,0.001208,0.001208
82,2874.38,1.60727,1.36517,2.06452,0.83133,0.84177,0.89046,0.78529,1.1772,1.22294,2.10049,0.0011981,0.0011981,0.0011981
83,2909.48,1.57976,1.38289,2.07626,0.88627,0.82673,0.89324,0.77436,1.20803,1.19527,2.13556,0.0011882,0.0011882,0.0011882
84,2944.68,1.603,1.38841,2.08318,0.83727,0.82178,0.88843,0.76746,1.24101,1.24025,2.11347,0.0011783,0.0011783,0.0011783
85,2979.73,1.58382,1.38862,2.08036,0.86216,0.81436,0.89272,0.78411,1.16727,1.20996,2.0746,0.0011684,0.0011684,0.0011684
86,3014.67,1.54674,1.33868,2.05184,0.87395,0.77475,0.87697,0.76971,1.22061,1.277,2.12425,0.0011585,0.0011585,0.0011585
87,3049.94,1.55881,1.32738,2.05137,0.83498,0.83913,0.89639,0.78601,1.17356,1.151,2.08022,0.0011486,0.0011486,0.0011486
88,3085.04,1.56979,1.39019,2.06918,0.899,0.79313,0.8886,0.76249,1.23296,1.19242,2.13238,0.0011387,0.0011387,0.0011387
89,3120.17,1.54663,1.33089,2.05103,0.8595,0.79455,0.86862,0.76326,1.19779,1.30295,2.11022,0.0011288,0.0011288,0.0011288
90,3155.12,1.53893,1.34278,2.05742,0.86095,0.82178,0.89126,0.77348,1.20991,1.2036,2.10443,0.0011189,0.0011189,0.0011189
91,3190.21,1.50337,1.29156,2.04504,0.8492,0.82237,0.8901,0.78246,1.17714,1.24379,2.10144,0.001109,0.001109,0.001109
92,3225.18,1.51915,1.29571,2.02698,0.84162,0.82866,0.89736,0.78337,1.19174,1.19158,2.10102,0.0010991,0.0010991,0.0010991
93,3260.17,1.49727,1.27203,2.03394,0.83803,0.83416,0.89035,0.7745,1.21553,1.21327,2.13468,0.0010892,0.0010892,0.0010892
94,3295.19,1.48721,1.23304,2.00647,0.87249,0.7995,0.88575,0.77879,1.20561,1.29177,2.10762,0.0010793,0.0010793,0.0010793
95,3330.11,1.53532,1.33648,2.04891,0.83028,0.84765,0.88133,0.77171,1.17978,1.19339,2.09515,0.0010694,0.0010694,0.0010694
96,3365.14,1.4967,1.30104,2.05522,0.85816,0.8237,0.88141,0.76897,1.18203,1.304,2.12351,0.0010595,0.0010595,0.0010595
97,3400.21,1.48423,1.2566,2.01234,0.85359,0.81683,0.89769,0.78886,1.15146,1.13641,2.07875,0.0010496,0.0010496,0.0010496
98,3435.15,1.5163,1.26599,2.03381,0.91284,0.7259,0.87374,0.77414,1.11194,1.30085,2.04523,0.0010397,0.0010397,0.0010397
99,3470.32,1.51657,1.24393,2.01952,0.85164,0.83833,0.8931,0.78607,1.14225,1.17682,2.08738,0.0010298,0.0010298,0.0010298
100,3505.3,1.46232,1.23884,2.01095,0.87428,0.809,0.90011,0.79462,1.1472,1.10779,2.0793,0.0010199,0.0010199,0.0010199
101,3540.4,1.47771,1.24889,2.00169,0.85874,0.84158,0.89676,0.79433,1.13241,1.10928,2.0814,0.00101,0.00101,0.00101
102,3575.42,1.47418,1.22619,2.00578,0.85081,0.79703,0.88367,0.7697,1.19312,1.23112,2.1239,0.0010001,0.0010001,0.0010001
103,3610.41,1.46288,1.18285,1.99829,0.89215,0.79208,0.89114,0.7886,1.15778,1.1854,2.06911,0.0009902,0.0009902,0.0009902
104,3645.3,1.436,1.17613,2.00568,0.88616,0.80446,0.89448,0.79598,1.13407,1.15539,2.06088,0.0009803,0.0009803,0.0009803
105,3680.44,1.47242,1.20846,2.01072,0.86779,0.84406,0.90499,0.79808,1.16432,1.10025,2.08792,0.0009704,0.0009704,0.0009704
106,3715.59,1.44151,1.15905,1.99204,0.86861,0.81436,0.90007,0.79835,1.13932,1.12883,2.09131,0.0009605,0.0009605,0.0009605
107,3750.58,1.41312,1.17152,1.98143,0.82574,0.85149,0.90071,0.80275,1.13034,1.17417,2.06672,0.0009506,0.0009506,0.0009506
108,3785.6,1.42857,1.19479,1.98572,0.85783,0.84653,0.89721,0.80011,1.11107,1.13834,2.05487,0.0009407,0.0009407,0.0009407
109,3820.65,1.41152,1.14945,2.00659,0.88041,0.81188,0.89508,0.7963,1.14795,1.15617,2.06544,0.0009308,0.0009308,0.0009308
110,3855.55,1.40557,1.14208,1.97838,0.83411,0.83911,0.89755,0.79989,1.1268,1.18894,2.05202,0.0009209,0.0009209,0.0009209
111,3890.6,1.3898,1.16195,1.96517,0.87449,0.81061,0.89882,0.79505,1.15441,1.1893,2.0776,0.000911,0.000911,0.000911
112,3925.75,1.41338,1.15258,1.97826,0.85877,0.84288,0.89094,0.78019,1.15497,1.20427,2.08929,0.0009011,0.0009011,0.0009011
113,3960.9,1.42586,1.138,1.9789,0.87248,0.81931,0.88505,0.78665,1.17893,1.23873,2.09259,0.0008912,0.0008912,0.0008912
114,3996.04,1.38922,1.13122,1.98353,0.83221,0.81025,0.88823,0.78304,1.14862,1.2482,2.071,0.0008813,0.0008813,0.0008813
115,4031.04,1.36265,1.13319,1.95855,0.87064,0.81931,0.89696,0.79838,1.11911,1.22812,2.06333,0.0008714,0.0008714,0.0008714
116,4065.93,1.38615,1.15852,2.01198,0.87355,0.8379,0.90578,0.80516,1.12857,1.13922,2.04824,0.0008615,0.0008615,0.0008615
117,4101.14,1.42371,1.15719,1.98241,0.90257,0.81436,0.89987,0.79902,1.12367,1.1495,2.06161,0.0008516,0.0008516,0.0008516
118,4136.24,1.36171,1.10538,1.97154,0.89672,0.80941,0.89485,0.79479,1.15493,1.23311,2.07962,0.0008417,0.0008417,0.0008417
119,4171.33,1.37238,1.12746,1.96439,0.88798,0.80198,0.903,0.81105,1.10283,1.18446,2.0361,0.0008318,0.0008318,0.0008318
120,4206.29,1.35087,1.06541,1.95498,0.89728,0.81436,0.90454,0.80746,1.11255,1.17671,2.05831,0.0008219,0.0008219,0.0008219
121,4241.45,1.35896,1.09179,1.97157,0.90632,0.82673,0.90363,0.81175,1.08935,1.17355,2.04807,0.000812,0.000812,0.000812
122,4276.45,1.3213,1.07215,1.95931,0.85086,0.86138,0.90594,0.80859,1.09234,1.19702,2.03558,0.0008021,0.0008021,0.0008021
123,4311.62,1.3334,1.05705,1.94082,0.89716,0.82178,0.90071,0.81069,1.0698,1.19031,2.01382,0.0007922,0.0007922,0.0007922
124,4346.53,1.33325,1.09112,1.95736,0.88969,0.83848,0.90204,0.80713,1.12599,1.1673,2.06271,0.0007823,0.0007823,0.0007823
125,4381.67,1.29849,1.01607,1.92195,0.88128,0.84522,0.90828,0.80931,1.12702,1.10749,2.04403,0.0007724,0.0007724,0.0007724
126,4416.75,1.37461,1.09434,1.97474,0.89184,0.81643,0.90053,0.80106,1.10787,1.16745,2.0489,0.0007625,0.0007625,0.0007625
127,4451.94,1.34779,1.05435,1.94547,0.91493,0.79208,0.9014,0.7977,1.13492,1.15251,2.05179,0.0007526,0.0007526,0.0007526
128,4486.94,1.33012,1.07144,1.97768,0.89701,0.80198,0.90153,0.81171,1.10086,1.1639,2.0299,0.0007427,0.0007427,0.0007427
129,4522.11,1.34373,1.07265,1.9531,0.87815,0.82057,0.89356,0.79331,1.09236,1.21903,2.04245,0.0007328,0.0007328,0.0007328
130,4556.95,1.30459,1.0242,1.92529,0.89519,0.79455,0.8977,0.80157,1.12531,1.17871,2.05638,0.0007229,0.0007229,0.0007229
131,4591.92,1.29716,1.02694,1.93585,0.87516,0.81436,0.88673,0.79511,1.10068,1.32058,2.03093,0.000713,0.000713,0.000713
132,4626.84,1.28241,1.03303,1.94535,0.91387,0.80446,0.90177,0.81369,1.07877,1.12089,2.02158,0.0007031,0.0007031,0.0007031
133,4662.03,1.3163,1.04954,1.94524,0.87623,0.80446,0.89545,0.80763,1.11271,1.21966,2.04114,0.0006932,0.0006932,0.0006932
134,4697,1.32155,1.05283,1.93543,0.8746,0.82865,0.90212,0.80355,1.12079,1.1743,2.05284,0.0006833,0.0006833,0.0006833
135,4732.11,1.3005,1.0283,1.92818,0.88822,0.80643,0.89498,0.80882,1.09356,1.21935,2.02606,0.0006734,0.0006734,0.0006734
136,4767.05,1.30775,1.0308,1.93728,0.89018,0.80693,0.90254,0.81224,1.06867,1.14749,2.00211,0.0006635,0.0006635,0.0006635
137,4802.07,1.28527,1.01758,1.93513,0.92479,0.7913,0.8911,0.80106,1.07989,1.27073,2.01545,0.0006536,0.0006536,0.0006536
138,4836.98,1.2945,0.99393,1.93193,0.88151,0.83168,0.89557,0.80348,1.09844,1.22755,2.03937,0.0006437,0.0006437,0.0006437
139,4872.11,1.25243,0.98129,1.90866,0.91368,0.80941,0.90837,0.81793,1.11174,1.12134,2.03227,0.0006338,0.0006338,0.0006338
140,4907.18,1.32891,1.04985,1.92501,0.87583,0.82056,0.89523,0.80838,1.08699,1.22822,2.01563,0.0006239,0.0006239,0.0006239
141,4942.15,1.26619,0.99622,1.93686,0.87327,0.83416,0.90371,0.81298,1.08867,1.24682,2.02826,0.000614,0.000614,0.000614
142,4977.17,1.29295,0.98761,1.91517,0.90407,0.79311,0.89498,0.80302,1.10005,1.29026,2.04592,0.0006041,0.0006041,0.0006041
143,5012.26,1.25576,1.0138,1.92664,0.8422,0.84548,0.89845,0.80909,1.09348,1.22839,2.02834,0.0005942,0.0005942,0.0005942
144,5047.44,1.27699,1.00739,1.93778,0.86221,0.83911,0.89626,0.80997,1.06464,1.15745,2.00828,0.0005843,0.0005843,0.0005843
145,5082.61,1.22971,0.96627,1.90429,0.88513,0.7995,0.89605,0.79949,1.10516,1.25578,2.03321,0.0005744,0.0005744,0.0005744
146,5117.52,1.27557,0.97885,1.88476,0.88236,0.81931,0.89723,0.80627,1.09003,1.22578,2.02236,0.0005645,0.0005645,0.0005645
147,5152.44,1.21878,0.96515,1.90427,0.85135,0.86478,0.89839,0.80458,1.09205,1.21784,2.01735,0.0005546,0.0005546,0.0005546
148,5187.64,1.23494,0.96453,1.91738,0.91321,0.80734,0.89772,0.8006,1.0826,1.23466,2.04401,0.0005447,0.0005447,0.0005447
149,5222.62,1.21876,0.90783,1.8847,0.90112,0.7995,0.90118,0.8171,1.05277,1.20628,2.01117,0.0005348,0.0005348,0.0005348
150,5257.64,1.25794,0.95965,1.89942,0.88423,0.81297,0.89819,0.81123,1.06312,1.1853,1.99979,0.0005249,0.0005249,0.0005249
151,5292.74,1.20862,0.93535,1.9148,0.8739,0.84058,0.90653,0.81769,1.08269,1.15692,2.02206,0.000515,0.000515,0.000515
152,5327.72,1.1923,0.9418,1.90938,0.87537,0.81711,0.90594,0.81541,1.07664,1.182,2.01866,0.0005051,0.0005051,0.0005051
153,5362.76,1.20879,0.93897,1.90708,0.87467,0.82916,0.89777,0.80947,1.05695,1.22726,2.00239,0.0004952,0.0004952,0.0004952
154,5397.69,1.20795,0.92096,1.89512,0.88323,0.80693,0.89632,0.80837,1.07388,1.23442,2.00704,0.0004853,0.0004853,0.0004853
155,5432.66,1.2326,0.93732,1.88405,0.88814,0.82546,0.90218,0.81743,1.05122,1.19515,2.00307,0.0004754,0.0004754,0.0004754
156,5467.59,1.21026,0.94145,1.89102,0.88285,0.82079,0.90931,0.82322,1.0579,1.13167,2.0073,0.0004655,0.0004655,0.0004655
157,5502.8,1.20077,0.92714,1.88744,0.89094,0.8088,0.90216,0.81458,1.06603,1.18356,2.01686,0.0004556,0.0004556,0.0004556
158,5537.97,1.19212,0.90709,1.8902,0.89838,0.81188,0.8937,0.80721,1.08487,1.2181,2.04369,0.0004457,0.0004457,0.0004457
159,5572.96,1.1894,0.9273,1.89235,0.91707,0.80941,0.90091,0.81327,1.05751,1.16503,2.01166,0.0004358,0.0004358,0.0004358
160,5608.06,1.20601,0.9276,1.90277,0.86044,0.83936,0.90565,0.82183,1.07137,1.19909,2.00399,0.0004259,0.0004259,0.0004259
161,5643.13,1.21287,0.90738,1.87394,0.91315,0.80941,0.89565,0.80961,1.07178,1.19887,2.02384,0.000416,0.000416,0.000416
162,5678.27,1.21346,0.89462,1.87879,0.88516,0.82042,0.89717,0.8099,1.06727,1.24273,2.01457,0.0004061,0.0004061,0.0004061
163,5713.29,1.16625,0.87332,1.8851,0.86448,0.83682,0.89663,0.81324,1.05525,1.26127,2.00391,0.0003962,0.0003962,0.0003962
164,5748.31,1.16921,0.88721,1.87482,0.90995,0.80042,0.89835,0.8154,1.05955,1.27149,2.00864,0.0003863,0.0003863,0.0003863
165,5783.41,1.16776,0.86929,1.87926,0.92906,0.79208,0.89837,0.81104,1.07876,1.28273,2.03194,0.0003764,0.0003764,0.0003764
166,5818.25,1.15307,0.8603,1.88027,0.86668,0.82426,0.90428,0.81746,1.05543,1.19257,1.99727,0.0003665,0.0003665,0.0003665
167,5853.31,1.16384,0.90766,1.87717,0.85599,0.83911,0.90404,0.81736,1.05969,1.22265,2.0018,0.0003566,0.0003566,0.0003566
168,5888.2,1.14131,0.86163,1.8657,0.85997,0.8361,0.90341,0.81716,1.0717,1.20079,2.01255,0.0003467,0.0003467,0.0003467
169,5923.21,1.12078,0.8322,1.85799,0.88485,0.82426,0.90786,0.81937,1.06952,1.17337,2.00971,0.0003368,0.0003368,0.0003368
170,5958.21,1.10685,0.84334,1.86519,0.8755,0.83547,0.90649,0.81725,1.06609,1.17485,2.00299,0.0003269,0.0003269,0.0003269
171,5993.2,1.12791,0.83834,1.85539,0.91863,0.80198,0.90793,0.8166,1.06165,1.13673,2.0059,0.000317,0.000317,0.000317
172,6028.16,1.1425,0.86232,1.86473,0.89946,0.8193,0.90639,0.81845,1.05145,1.19804,1.99344,0.0003071,0.0003071,0.0003071
173,6063.29,1.11888,0.85183,1.86447,0.87962,0.83911,0.91184,0.82082,1.06299,1.13635,2.00246,0.0002972,0.0002972,0.0002972
174,6098.31,1.12817,0.85131,1.85637,0.88738,0.81912,0.90457,0.81744,1.06308,1.20696,1.99769,0.0002873,0.0002873,0.0002873
175,6133.31,1.12039,0.82612,1.8525,0.90117,0.8125,0.91167,0.8247,1.05115,1.16597,1.99696,0.0002774,0.0002774,0.0002774
176,6168.56,1.14431,0.86152,1.86713,0.91005,0.81436,0.9124,0.82547,1.04967,1.20966,2.00196,0.0002675,0.0002675,0.0002675
177,6203.83,1.12202,0.84473,1.84322,0.86897,0.84158,0.90464,0.81863,1.05709,1.24164,2.00419,0.0002576,0.0002576,0.0002576
178,6238.7,1.13668,0.87783,1.86311,0.88039,0.82178,0.91113,0.82668,1.05986,1.2001,2.00581,0.0002477,0.0002477,0.0002477
179,6273.8,1.11133,0.81636,1.85377,0.86702,0.85536,0.91092,0.82428,1.05792,1.14925,2.00338,0.0002378,0.0002378,0.0002378
180,6308.63,1.09141,0.81569,1.84625,0.86162,0.86307,0.90724,0.82435,1.04201,1.17042,1.98445,0.0002279,0.0002279,0.0002279
181,6343.74,1.1084,0.82068,1.84309,0.93112,0.80303,0.91007,0.82702,1.03442,1.17061,1.97954,0.000218,0.000218,0.000218
182,6378.92,1.06778,0.80648,1.8431,0.86263,0.85891,0.90991,0.82644,1.03541,1.15247,1.97771,0.0002081,0.0002081,0.0002081
183,6413.91,1.07478,0.81764,1.86182,0.88887,0.85131,0.90943,0.82682,1.04,1.1559,1.98522,0.0001982,0.0001982,0.0001982
184,6448.91,1.0658,0.82241,1.83801,0.89156,0.83441,0.90643,0.82489,1.04867,1.19293,1.99453,0.0001883,0.0001883,0.0001883
