epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
50,5551.54,0.99632,0.85358,1.20837,0.82198,0.74626,0.83334,0.67025,0.7835,0.69982,1.13199,0.0075745,0.0075745,0.0075745
51,5662.47,0.98905,0.84308,1.20522,0.80887,0.75933,0.83533,0.67235,0.77367,0.68847,1.13556,0.007525,0.007525,0.007525
52,5773.55,0.982,0.83786,1.20044,0.81795,0.75336,0.83501,0.66944,0.77703,0.69053,1.13851,0.0074755,0.0074755,0.0074755
53,5884.28,0.99139,0.83437,1.20251,0.81474,0.75537,0.83539,0.67137,0.77478,0.68481,1.13097,0.007426,0.007426,0.007426
54,5995.66,0.98665,0.84033,1.19905,0.8139,0.75328,0.83595,0.67248,0.76842,0.68916,1.1287,0.0073765,0.0073765,0.0073765
55,6106.56,0.98386,0.83072,1.19929,0.81588,0.75245,0.83559,0.67068,0.7725,0.68524,1.13787,0.007327,0.007327,0.007327
56,6217.46,0.98406,0.83,1.20113,0.81111,0.75871,0.8376,0.67361,0.77088,0.6873,1.13696,0.0072775,0.0072775,0.0072775
57,6328.2,0.97898,0.82473,1.19538,0.80751,0.75516,0.83686,0.67426,0.7675,0.68261,1.12612,0.007228,0.007228,0.007228
58,6439.24,0.97782,0.82719,1.19581,0.81006,0.75704,0.83574,0.67518,0.77021,0.68467,1.1245,0.0071785,0.0071785,0.0071785
59,6550.34,0.98422,0.82795,1.19878,0.8073,0.75923,0.83645,0.67498,0.76982,0.68188,1.12583,0.007129,0.007129,0.007129
60,6661.15,0.97206,0.81706,1.19356,0.81555,0.75431,0.83815,0.6762,0.76841,0.67693,1.12411,0.0070795,0.0070795,0.0070795
61,6771.91,0.97395,0.81928,1.1922,0.80751,0.7603,0.83801,0.67591,0.76529,0.67736,1.12434,0.00703,0.00703,0.00703
62,6882.43,0.97965,0.81618,1.1944,0.81475,0.75057,0.83852,0.67646,0.76838,0.67843,1.12237,0.0069805,0.0069805,0.0069805
63,6993.47,0.97338,0.80817,1.18863,0.81064,0.75558,0.83705,0.67499,0.76849,0.67793,1.12668,0.006931,0.006931,0.006931
64,7105.03,0.97191,0.81153,1.18751,0.81384,0.756,0.83682,0.67682,0.76399,0.67624,1.12201,0.0068815,0.0068815,0.0068815
65,7215.85,0.96867,0.81511,1.18927,0.80825,0.76481,0.83735,0.67572,0.76378,0.6745,1.12356,0.006832,0.006832,0.006832
66,7326.59,0.96855,0.80809,1.19099,0.8082,0.76163,0.83783,0.67725,0.75975,0.67618,1.12355,0.0067825,0.0067825,0.0067825
67,7437.4,0.97656,0.81594,1.18952,0.80721,0.75996,0.83689,0.67762,0.75789,0.67425,1.11925,0.006733,0.006733,0.006733
68,7548.09,0.96759,0.80592,1.1885,0.81973,0.75204,0.83699,0.67691,0.75761,0.68029,1.11927,0.0066835,0.0066835,0.0066835
69,7658.91,0.96739,0.80733,1.18912,0.81032,0.76163,0.83873,0.67821,0.76022,0.67491,1.11814,0.006634,0.006634,0.006634
70,7770.17,0.96344,0.79502,1.18007,0.81336,0.76184,0.83918,0.68017,0.7555,0.67499,1.11645,0.0065845,0.0065845,0.0065845
71,7881.03,0.95393,0.7911,1.18251,0.80501,0.76851,0.83942,0.68034,0.75821,0.67797,1.11909,0.006535,0.006535,0.006535
72,7991.82,0.9576,0.79728,1.18305,0.81979,0.75329,0.84073,0.67998,0.75965,0.67526,1.1196,0.0064855,0.0064855,0.0064855
73,8102.51,0.9597,0.79573,1.18151,0.80522,0.7673,0.83935,0.67838,0.76164,0.67791,1.12123,0.006436,0.006436,0.006436
74,8213.67,0.95119,0.79079,1.17911,0.82466,0.74765,0.84027,0.67903,0.76134,0.67757,1.12158,0.0063865,0.0063865,0.0063865
75,8324.57,0.94746,0.78485,1.17774,0.81192,0.75912,0.84089,0.68078,0.75717,0.67392,1.1182,0.006337,0.006337,0.006337
76,8435.58,0.94851,0.7864,1.17526,0.80123,0.76559,0.84052,0.67964,0.75649,0.67303,1.11764,0.0062875,0.0062875,0.0062875
77,8546.58,0.95216,0.78382,1.17958,0.80641,0.76187,0.84019,0.68016,0.7547,0.67134,1.11602,0.006238,0.006238,0.006238
78,8657.72,0.94696,0.78132,1.17231,0.80367,0.76065,0.84048,0.68157,0.75204,0.66991,1.11378,0.0061885,0.0061885,0.0061885
79,8768.3,0.95211,0.78374,1.17131,0.81263,0.75527,0.84147,0.68198,0.75322,0.67061,1.11543,0.006139,0.006139,0.006139
80,8879.22,0.94395,0.77114,1.17301,0.81665,0.74891,0.84035,0.68142,0.75246,0.67119,1.11395,0.0060895,0.0060895,0.0060895
81,8990.07,0.94544,0.7745,1.17134,0.80662,0.7585,0.84055,0.6819,0.75386,0.66946,1.11429,0.00604,0.00604,0.00604
82,9101.01,0.94914,0.77448,1.17158,0.79471,0.76614,0.84039,0.681,0.75478,0.66977,1.11343,0.0059905,0.0059905,0.0059905
83,9211.52,0.94161,0.76547,1.16549,0.79996,0.76079,0.84107,0.68212,0.75554,0.6699,1.11438,0.005941,0.005941,0.005941
84,9321.89,0.93512,0.76822,1.16811,0.80084,0.76146,0.84011,0.68119,0.75385,0.66949,1.11429,0.0058915,0.0058915,0.0058915
85,9432.62,0.93726,0.76469,1.16818,0.80482,0.75934,0.84063,0.68035,0.75494,0.66928,1.11521,0.005842,0.005842,0.005842
86,9543.88,0.94109,0.76905,1.16802,0.80201,0.76204,0.84084,0.68087,0.75593,0.6706,1.11579,0.0057925,0.0057925,0.0057925
87,9654.72,0.93032,0.76514,1.16761,0.80242,0.76228,0.84048,0.68122,0.75623,0.67103,1.11666,0.005743,0.005743,0.005743
88,9766.21,0.93843,0.75844,1.16221,0.80735,0.75862,0.8406,0.68107,0.75531,0.67283,1.1155,0.0056935,0.0056935,0.0056935
89,9877.14,0.94145,0.7697,1.17081,0.80561,0.7585,0.84028,0.68086,0.75559,0.67397,1.11621,0.005644,0.005644,0.005644
90,9987.71,0.9378,0.76479,1.1687,0.80476,0.75819,0.83988,0.67997,0.75482,0.67378,1.11665,0.0055945,0.0055945,0.0055945
91,10098.9,0.93625,0.76154,1.1616,0.80454,0.75933,0.83956,0.68025,0.75424,0.6729,1.11519,0.005545,0.005545,0.005545
92,10209.6,0.93641,0.75827,1.15732,0.80372,0.76163,0.83981,0.68022,0.75511,0.67302,1.11501,0.0054955,0.0054955,0.0054955
93,10320.6,0.93763,0.75707,1.16154,0.80381,0.76184,0.83999,0.67986,0.75483,0.6729,1.1138,0.005446,0.005446,0.005446
94,10431.6,0.92965,0.75075,1.16112,0.80057,0.7635,0.8404,0.6802,0.75494,0.67245,1.11387,0.0053965,0.0053965,0.0053965
95,10542.1,0.92775,0.74814,1.15969,0.79839,0.76394,0.84003,0.68016,0.75434,0.67152,1.11344,0.005347,0.005347,0.005347
96,10652.6,0.93186,0.75799,1.16051,0.79768,0.76475,0.84019,0.68064,0.75412,0.67149,1.1136,0.0052975,0.0052975,0.0052975
97,10763.3,0.92231,0.73815,1.15467,0.79589,0.76687,0.84008,0.68034,0.75377,0.67175,1.11268,0.005248,0.005248,0.005248
98,10874,0.92175,0.73394,1.15515,0.80432,0.76079,0.83961,0.67964,0.75362,0.6712,1.11235,0.0051985,0.0051985,0.0051985
99,10984.9,0.92627,0.74957,1.15464,0.80186,0.7635,0.83924,0.68031,0.75244,0.67117,1.11134,0.005149,0.005149,0.005149
100,11095.6,0.92107,0.74247,1.15367,0.79703,0.76747,0.83932,0.68026,0.75204,0.67071,1.11108,0.0050995,0.0050995,0.0050995
101,11207.8,0.91586,0.73671,1.15389,0.79564,0.76812,0.83926,0.68013,0.7525,0.67093,1.11159,0.00505,0.00505,0.00505
102,11318.5,0.91979,0.74085,1.15272,0.80049,0.76642,0.83952,0.68023,0.75177,0.67025,1.11116,0.0050005,0.0050005,0.0050005
103,11429.4,0.91356,0.73356,1.1487,0.798,0.76705,0.83984,0.67994,0.75086,0.67029,1.11066,0.004951,0.004951,0.004951
104,11540.1,0.91548,0.73725,1.14804,0.79384,0.76769,0.83944,0.67991,0.75079,0.67006,1.11069,0.0049015,0.0049015,0.0049015
105,11650.5,0.91269,0.72913,1.1501,0.79138,0.76997,0.83978,0.6801,0.75037,0.67002,1.11014,0.004852,0.004852,0.004852
106,11761.2,0.91636,0.72676,1.14865,0.7927,0.76959,0.83963,0.68075,0.75036,0.66947,1.11046,0.0048025,0.0048025,0.0048025
107,11872,0.9189,0.73468,1.14928,0.78996,0.77205,0.83988,0.68123,0.75023,0.6692,1.1103,0.004753,0.004753,0.004753
108,11982.5,0.91424,0.72448,1.14776,0.79098,0.77205,0.84,0.68089,0.75058,0.66927,1.11041,0.0047035,0.0047035,0.0047035
109,12093.1,0.90064,0.71687,1.13959,0.79426,0.77059,0.84023,0.68162,0.75071,0.66928,1.11046,0.004654,0.004654,0.004654
110,12203.5,0.91706,0.72497,1.1491,0.79436,0.77101,0.84026,0.68198,0.7509,0.66903,1.1108,0.0046045,0.0046045,0.0046045
111,12314,0.90575,0.71615,1.14304,0.79263,0.77082,0.84008,0.68125,0.75079,0.66914,1.11075,0.004555,0.004555,0.004555
112,12424.3,0.90413,0.71858,1.14109,0.79265,0.77101,0.83998,0.68154,0.75067,0.66897,1.11081,0.0045055,0.0045055,0.0045055
113,12534.9,0.90426,0.71338,1.14216,0.79484,0.76997,0.84011,0.68204,0.75076,0.66857,1.1111,0.004456,0.004456,0.004456
114,12645.4,0.89624,0.71133,1.13796,0.79509,0.77038,0.84005,0.68199,0.75032,0.66885,1.11071,0.0044065,0.0044065,0.0044065
115,12756.1,0.90379,0.71319,1.13842,0.79713,0.7678,0.84002,0.68166,0.75017,0.66925,1.11063,0.004357,0.004357,0.004357
116,12866.5,0.90368,0.71256,1.13951,0.7975,0.76548,0.83975,0.68183,0.75049,0.66975,1.11079,0.0043075,0.0043075,0.0043075
117,12977,0.90019,0.70685,1.13565,0.7991,0.76484,0.83976,0.68232,0.75063,0.66976,1.11099,0.004258,0.004258,0.004258
118,13087.6,0.89216,0.70219,1.13659,0.80186,0.76142,0.83926,0.68181,0.75084,0.67023,1.11098,0.0042085,0.0042085,0.0042085
119,13198.1,0.8977,0.70319,1.13778,0.80124,0.76251,0.83939,0.68187,0.75018,0.67018,1.11076,0.004159,0.004159,0.004159
120,13308.6,0.8937,0.70442,1.13536,0.80171,0.7633,0.83934,0.6817,0.74973,0.66985,1.11032,0.0041095,0.0041095,0.0041095
121,13419.1,0.88718,0.6963,1.13185,0.80229,0.7635,0.83944,0.68182,0.74972,0.66939,1.11034,0.00406,0.00406,0.00406
122,13529.6,0.89097,0.70177,1.133,0.80092,0.76288,0.83923,0.68166,0.74986,0.66976,1.11042,0.0040105,0.0040105,0.0040105
123,13640.1,0.89245,0.70366,1.13484,0.79974,0.76309,0.83904,0.68208,0.74965,0.66927,1.11031,0.003961,0.003961,0.003961
124,13750.6,0.89192,0.69809,1.13336,0.79451,0.76642,0.83906,0.68183,0.74928,0.66965,1.10999,0.0039115,0.0039115,0.0039115
125,13861.4,0.88729,0.69714,1.12866,0.79567,0.76705,0.83914,0.68228,0.74948,0.67038,1.10986,0.003862,0.003862,0.003862
126,13971.6,0.88921,0.69245,1.13026,0.79699,0.76714,0.83924,0.68253,0.74958,0.67061,1.10986,0.0038125,0.0038125,0.0038125
127,14082.1,0.89132,0.69171,1.12905,0.79698,0.76747,0.83904,0.68232,0.74991,0.67128,1.10992,0.003763,0.003763,0.003763
128,14192.7,0.88159,0.68664,1.12659,0.79797,0.76538,0.83907,0.68182,0.74967,0.67104,1.10977,0.0037135,0.0037135,0.0037135
129,14303.2,0.88586,0.68674,1.1287,0.79926,0.76496,0.83901,0.68208,0.74949,0.67059,1.10952,0.003664,0.003664,0.003664
130,14413.9,0.88288,0.68505,1.12887,0.7988,0.76586,0.83909,0.68194,0.74942,0.67068,1.10959,0.0036145,0.0036145,0.0036145
131,14524.5,0.88977,0.68921,1.12765,0.7982,0.76663,0.83916,0.68186,0.74906,0.67053,1.10941,0.003565,0.003565,0.003565
132,14634.8,0.8859,0.67979,1.1272,0.80053,0.76501,0.83895,0.68175,0.74903,0.67087,1.10931,0.0035155,0.0035155,0.0035155
133,14745.2,0.88244,0.67841,1.12924,0.79996,0.76413,0.83861,0.68146,0.74928,0.67127,1.10945,0.003466,0.003466,0.003466
134,14855.6,0.87998,0.67988,1.12138,0.80036,0.7635,0.83831,0.68122,0.74947,0.67155,1.10952,0.0034165,0.0034165,0.0034165
135,14966.2,0.87321,0.66937,1.12058,0.80193,0.76332,0.83833,0.68096,0.74972,0.67154,1.10988,0.003367,0.003367,0.003367
136,15076.9,0.87426,0.66814,1.1207,0.80005,0.76371,0.83819,0.68113,0.74995,0.6718,1.11004,0.0033175,0.0033175,0.0033175
137,15187.4,0.87089,0.66827,1.11704,0.80001,0.76434,0.83808,0.68122,0.74993,0.67167,1.10999,0.003268,0.003268,0.003268
138,15297.7,0.86601,0.66292,1.11878,0.80023,0.76455,0.83799,0.68116,0.75012,0.67114,1.10992,0.0032185,0.0032185,0.0032185
139,15408.1,0.86787,0.66637,1.11832,0.79992,0.76459,0.83802,0.6812,0.7499,0.6716,1.10973,0.003169,0.003169,0.003169
140,15518.6,0.86844,0.66741,1.11872,0.80015,0.76413,0.83752,0.68097,0.74985,0.67152,1.10971,0.0031195,0.0031195,0.0031195
141,15629.2,0.87424,0.66117,1.11593,0.79995,0.76225,0.83722,0.68119,0.7499,0.67187,1.10978,0.00307,0.00307,0.00307
142,15739.8,0.86807,0.66288,1.11794,0.79978,0.76227,0.83746,0.6812,0.74985,0.67142,1.11007,0.0030205,0.0030205,0.0030205
143,15850.2,0.8658,0.66051,1.11754,0.79913,0.76416,0.83747,0.6811,0.75001,0.6715,1.1102,0.002971,0.002971,0.002971
144,15960.5,0.86565,0.66322,1.11623,0.7981,0.76434,0.83715,0.68095,0.7499,0.67173,1.10991,0.0029215,0.0029215,0.0029215
145,16071,0.85909,0.65433,1.11357,0.79784,0.76475,0.83729,0.68084,0.74997,0.67168,1.10999,0.002872,0.002872,0.002872
146,16181.6,0.8577,0.65133,1.11113,0.79727,0.76455,0.83701,0.68059,0.75005,0.67161,1.11027,0.0028225,0.0028225,0.0028225
147,16292.2,0.86625,0.6504,1.11136,0.79519,0.76455,0.83709,0.68027,0.75015,0.67166,1.11033,0.002773,0.002773,0.002773
148,16402.6,0.85374,0.64584,1.10823,0.79584,0.76434,0.83699,0.67999,0.75054,0.67181,1.11044,0.0027235,0.0027235,0.0027235
149,16512.9,0.8603,0.64561,1.11105,0.79382,0.76523,0.83686,0.68019,0.75063,0.67192,1.11058,0.002674,0.002674,0.002674
150,16623.3,0.85072,0.65003,1.10448,0.79379,0.76586,0.83721,0.68027,0.75053,0.67208,1.1105,0.0026245,0.0026245,0.0026245
151,16733.6,0.85574,0.64294,1.10512,0.7943,0.76585,0.8373,0.68072,0.75081,0.67218,1.1107,0.002575,0.002575,0.002575
152,16844.3,0.85021,0.64125,1.10564,0.79725,0.7635,0.83718,0.68048,0.7511,0.67244,1.11081,0.0025255,0.0025255,0.0025255
153,16954.6,0.85243,0.63951,1.105,0.79377,0.76684,0.83726,0.68055,0.75122,0.67235,1.11108,0.002476,0.002476,0.002476
154,17065,0.84941,0.63211,1.09998,0.79452,0.76606,0.83704,0.68047,0.75134,0.67228,1.11119,0.0024265,0.0024265,0.0024265
155,17175.5,0.84369,0.6341,1.10139,0.79533,0.76601,0.83703,0.68049,0.75119,0.67261,1.11104,0.002377,0.002377,0.002377
156,17286,0.85194,0.63817,1.10399,0.79504,0.7669,0.83668,0.68056,0.75159,0.67287,1.11119,0.0023275,0.0023275,0.0023275
157,17396.4,0.84643,0.62971,1.09776,0.79477,0.76663,0.8367,0.68049,0.75192,0.673,1.11146,0.002278,0.002278,0.002278
158,17507,0.84185,0.63102,1.0971,0.79396,0.76767,0.83652,0.68071,0.75226,0.67325,1.11169,0.0022285,0.0022285,0.0022285
159,17617.8,0.83643,0.62214,1.0955,0.79349,0.76788,0.83627,0.68069,0.75234,0.67328,1.11167,0.002179,0.002179,0.002179
160,17728.1,0.842,0.62857,1.1005,0.7934,0.76747,0.83641,0.68028,0.75222,0.67331,1.11165,0.0021295,0.0021295,0.0021295
161,17838.5,0.84058,0.62563,1.09811,0.79417,0.76605,0.83617,0.68049,0.75265,0.67372,1.11182,0.00208,0.00208,0.00208
162,17948.9,0.84596,0.62923,1.10093,0.79243,0.76753,0.83612,0.68005,0.75291,0.67422,1.11189,0.0020305,0.0020305,0.0020305
163,18059.4,0.83298,0.61674,1.09641,0.79494,0.76562,0.8359,0.68016,0.75281,0.67437,1.11186,0.001981,0.001981,0.001981
164,18169.8,0.83302,0.62281,1.09312,0.79366,0.76705,0.83584,0.67983,0.7531,0.67443,1.11201,0.0019315,0.0019315,0.0019315
165,18280.1,0.83698,0.62445,1.09782,0.79362,0.76668,0.83592,0.67976,0.75319,0.67462,1.1121,0.001882,0.001882,0.001882
166,18390.6,0.83986,0.62041,1.09568,0.7937,0.76726,0.83596,0.67985,0.75328,0.67474,1.11226,0.0018325,0.0018325,0.0018325
167,18501.3,0.83394,0.61845,1.09258,0.79327,0.76684,0.83588,0.67981,0.75338,0.67495,1.11241,0.001783,0.001783,0.001783
168,18612,0.83902,0.6179,1.09827,0.79392,0.76663,0.83597,0.67999,0.75293,0.67516,1.11213,0.0017335,0.0017335,0.0017335
169,18722.6,0.82666,0.61277,1.08939,0.79345,0.76668,0.83592,0.68021,0.75349,0.67555,1.1123,0.001684,0.001684,0.001684
170,18833.2,0.83401,0.61318,1.09295,0.79352,0.76541,0.83577,0.67991,0.75355,0.67574,1.11239,0.0016345,0.0016345,0.0016345
171,18943.6,0.82857,0.60734,1.09061,0.79357,0.76563,0.83583,0.67946,0.75398,0.67588,1.11269,0.001585,0.001585,0.001585
172,19054.1,0.82416,0.60132,1.08391,0.79369,0.76559,0.83578,0.67948,0.75413,0.6762,1.11278,0.0015355,0.0015355,0.0015355
173,19164.6,0.82662,0.60531,1.09013,0.79421,0.76475,0.83564,0.67941,0.75418,0.67654,1.11289,0.001486,0.001486,0.001486
174,19275.2,0.81884,0.60047,1.08793,0.79443,0.76496,0.83573,0.67912,0.75442,0.6763,1.11311,0.0014365,0.0014365,0.0014365
175,19385.8,0.81554,0.5946,1.08328,0.7947,0.76496,0.83582,0.67943,0.75461,0.67655,1.11306,0.001387,0.001387,0.001387
176,19496.2,0.81872,0.59321,1.08411,0.79467,0.76437,0.83578,0.67916,0.75475,0.67686,1.11315,0.0013375,0.0013375,0.0013375
177,19606.5,0.82145,0.59949,1.0864,0.79442,0.76413,0.83573,0.67911,0.75467,0.67716,1.11317,0.001288,0.001288,0.001288
178,19717,0.81445,0.59339,1.08354,0.7958,0.76413,0.8357,0.67899,0.75507,0.6775,1.11332,0.0012385,0.0012385,0.0012385
179,19827.5,0.81607,0.59485,1.08637,0.79615,0.76413,0.83562,0.67881,0.7551,0.67748,1.11349,0.001189,0.001189,0.001189
180,19938.2,0.81147,0.58519,1.07863,0.79589,0.76371,0.83537,0.67889,0.755,0.67741,1.11345,0.0011395,0.0011395,0.0011395
181,20048.8,0.81441,0.59286,1.08282,0.79463,0.7635,0.83533,0.67895,0.75509,0.67764,1.11359,0.00109,0.00109,0.00109
182,20159.1,inf,0.59106,1.07793,0.79407,0.76397,0.83492,0.67872,0.75515,0.67781,1.1136,0.0010405,0.0010405,0.0010405
183,20269.5,0.80803,0.58777,1.07853,0.79407,0.76397,0.83472,0.67876,0.75541,0.67782,1.11372,0.000991,0.000991,0.000991
184,20380.1,0.80911,0.58473,1.07644,0.7936,0.76418,0.83475,0.67872,0.75549,0.67762,1.11392,0.0009415,0.0009415,0.0009415
185,20490.7,0.81052,0.58446,1.07916,0.79462,0.76267,0.83471,0.6788,0.75567,0.67797,1.11409,0.000892,0.000892,0.000892
186,20601.2,0.80562,0.57571,1.07379,0.79554,0.76288,0.83452,0.67858,0.75603,0.67813,1.11438,0.0008425,0.0008425,0.0008425
187,20711.7,0.80071,0.5781,1.07351,0.79617,0.76248,0.83419,0.67843,0.75606,0.67821,1.1145,0.000793,0.000793,0.000793
