epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
170,3728.09,0.48446,0.38847,0.91885,0.87507,0.86687,0.91994,0.82464,0.52483,0.53747,1.0199,0.0003269,0.0003269,0.0003269
171,3749.98,0.48317,0.38373,0.90999,0.91493,0.82527,0.92147,0.82564,0.52592,0.53262,1.0182,0.000317,0.000317,0.000317
172,3771.84,0.498,0.38468,0.91914,0.88212,0.87058,0.92568,0.82766,0.5196,0.52231,1.00987,0.0003071,0.0003071,0.0003071
173,3793.74,0.4874,0.38708,0.91723,0.889,0.86634,0.9235,0.83057,0.51644,0.50992,1.01289,0.0002972,0.0002972,0.0002972
174,3815.64,0.48827,0.37634,0.91125,0.90794,0.83663,0.91997,0.82809,0.52082,0.54404,1.01374,0.0002873,0.0002873,0.0002873
175,3837.56,0.47422,0.37287,0.90819,0.92454,0.81886,0.92036,0.83017,0.52038,0.55451,1.01317,0.0002774,0.0002774,0.0002774
176,3859.41,0.4887,0.37343,0.91642,0.92421,0.82426,0.92383,0.83172,0.5235,0.54512,1.01529,0.0002675,0.0002675,0.0002675
177,3881.22,0.48615,0.3746,0.91135,0.90076,0.84158,0.91509,0.8216,0.52448,0.55408,1.01345,0.0002576,0.0002576,0.0002576
178,3903.02,0.4814,0.37672,0.91186,0.93367,0.82673,0.91733,0.82409,0.52908,0.54352,1.01962,0.0002477,0.0002477,0.0002477
179,3924.89,0.48015,0.37231,0.9104,0.91278,0.83168,0.91393,0.82181,0.52551,0.54134,1.01668,0.0002378,0.0002378,0.0002378
180,3946.73,0.47964,0.36089,0.91147,0.90754,0.83663,0.91671,0.82699,0.52265,0.54596,1.01256,0.0002279,0.0002279,0.0002279
181,3968.56,0.47837,0.37005,0.90782,0.91397,0.8415,0.92066,0.8238,0.52009,0.52157,1.01116,0.000218,0.000218,0.000218
182,3990.43,0.45796,0.36052,0.90277,0.91092,0.83532,0.91544,0.82338,0.52165,0.52753,1.01363,0.0002081,0.0002081,0.0002081
183,4012.3,0.468,0.36956,0.91141,0.90816,0.83224,0.91568,0.82419,0.52254,0.54288,1.0146,0.0001982,0.0001982,0.0001982
184,4034.1,0.45654,0.3528,0.90276,0.88156,0.85644,0.91949,0.82884,0.51897,0.54063,1.01151,0.0001883,0.0001883,0.0001883
185,4055.96,0.4686,0.36079,0.91267,0.88314,0.86048,0.91602,0.82758,0.51972,0.55194,1.01295,0.0001784,0.0001784,0.0001784
186,4077.72,0.46929,0.36343,0.91091,0.88929,0.84406,0.91458,0.82195,0.52542,0.55565,1.01785,0.0001685,0.0001685,0.0001685
187,4099.61,0.47352,0.36435,0.91124,0.90475,0.82291,0.91638,0.82472,0.51991,0.54841,1.01271,0.0001586,0.0001586,0.0001586
188,4121.5,0.47058,0.36358,0.90722,0.91671,0.81729,0.91884,0.82476,0.51988,0.54997,1.01437,0.0001487,0.0001487,0.0001487
189,4143.42,0.45122,0.35467,0.90225,0.89641,0.83538,0.92161,0.82627,0.51967,0.53995,1.0149,0.0001388,0.0001388,0.0001388
190,4165.3,0.45049,0.34673,0.90918,0.89638,0.83512,0.92297,0.82938,0.51779,0.53699,1.01662,0.0001289,0.0001289,0.0001289
191,4188.39,0.41769,0.29986,0.85185,0.90574,0.81931,0.91578,0.81643,0.53037,0.55061,1.0211,0.000119,0.000119,0.000119
192,4210.2,0.39438,0.27033,0.84443,0.92524,0.80198,0.91387,0.81378,0.52857,0.55707,1.01998,0.0001091,0.0001091,0.0001091
193,4232.04,0.40241,0.26901,0.84128,0.89159,0.83663,0.91664,0.8172,0.5244,0.54832,1.01589,9.92e-05,9.92e-05,9.92e-05
194,4253.75,0.40216,0.27122,0.85291,0.88291,0.84158,0.91458,0.81698,0.52456,0.56032,1.01538,8.93e-05,8.93e-05,8.93e-05
195,4275.54,0.38855,0.26404,0.84109,0.88441,0.84158,0.91583,0.82012,0.52389,0.56391,1.01407,7.94e-05,7.94e-05,7.94e-05
196,4297.31,0.38472,0.25876,0.84377,0.90756,0.82426,0.91357,0.817,0.52168,0.55782,1.01522,6.95e-05,6.95e-05,6.95e-05
197,4319.05,0.39202,0.26946,0.84653,0.90812,0.82426,0.9145,0.81685,0.52018,0.55846,1.01488,5.96e-05,5.96e-05,5.96e-05
198,4340.76,0.38198,0.26322,0.83759,0.89397,0.83482,0.91367,0.82034,0.52031,0.5583,1.01678,4.97e-05,4.97e-05,4.97e-05
199,4362.52,0.37875,0.25022,0.84363,0.90912,0.81707,0.91388,0.82075,0.51956,0.56165,1.01668,3.98e-05,3.98e-05,3.98e-05
200,4384.25,0.37959,0.25125,0.83548,0.87137,0.84901,0.91413,0.81937,0.52261,0.56246,1.01842,2.99e-05,2.99e-05,2.99e-05
